party,n_persons,pct_persons,mean_items_asked,items_ci_lo,items_ci_hi,top3_accuracy,top3_ci_lo,top3_ci_hi,mean_mae,mae_ci_lo,mae_ci_hi
FDP,576,27.55980861244019,7.489583333333333,6.838498263888889,8.186067708333333,0.9982638888888888,0.9947916666666666,1.0,11.220927016114274,10.345613481898864,12.188287251189978
bunt.saar,498,23.827751196172247,7.255020080321285,6.616214859437751,7.9338855421686745,0.9959839357429718,0.9899598393574297,1.0,7.829380657597123,7.2139531375957455,8.518639798393963
CDU,367,17.559808612440193,10.773841961852861,9.800953678474114,11.901975476839237,0.9782016348773842,0.9618528610354223,0.9918256130790191,6.189026589795666,5.417933940624218,6.952347635323952
Die Grünen,332,15.885167464114833,8.97289156626506,7.945783132530121,10.063478915662651,0.9819277108433735,0.963855421686747,0.9939759036144579,8.299453598564313,7.375193509955274,9.209296247441102
SPD,191,9.138755980861243,11.424083769633508,9.931151832460735,12.947643979057592,0.9947643979057592,0.9842931937172775,1.0,9.497333918293618,8.122062518499087,10.91011643796268
DIE LINKE,126,6.028708133971292,14.079365079365079,12.13452380952381,15.952777777777778,0.9603174603174603,0.9206349206349206,0.9920634920634921,5.706183904851003,4.379898640092053,7.275950478671691
