party,n_persons,pct_persons,mean_items_asked,items_ci_lo,items_ci_hi,top1_accuracy,top1_ci_lo,top1_ci_hi,mean_mae,mae_ci_lo,mae_ci_hi
AfD,1540,31.70028818443804,5.78051948051948,5.379853896103897,6.163003246753246,0.9954545454545455,0.9915584415584415,0.9987012987012988,15.211599334090966,14.604857375965947,15.793331572931466
Die Linke Halle,814,16.75586661177439,4.791154791154791,4.400460687960688,5.242076167076167,0.9975429975429976,0.9938574938574939,1.0,12.144717833641119,11.565759829334834,12.729661748304727
Volt,630,12.968299711815561,11.239682539682539,10.52218253968254,11.935039682539683,0.9968253968253968,0.9920634920634921,1.0,6.094292572167873,5.682385528152238,6.561706755126315
FDP,481,9.901193906957596,9.016632016632016,8.211954261954261,9.781860706860707,0.9916839916839917,0.9833679833679834,0.997920997920998,8.453326235842923,7.637169503107015,9.274649580946111
SPD,324,6.669411280362289,11.978395061728396,10.996604938271604,13.000231481481482,0.9969135802469136,0.9907407407407407,1.0,6.461265580786918,5.728391871490562,7.19005773504762
dieBasis,295,6.07245780156443,10.396610169491526,9.307881355932203,11.552627118644068,0.9898305084745763,0.976271186440678,1.0,8.594432747008943,7.54007109486164,9.61072595697889
Grüne,278,5.722519555372582,12.424460431654676,11.248201438848922,13.575989208633093,0.9928057553956835,0.9820143884892086,1.0,6.511929008909942,5.767554334043508,7.28850591122076
Freie Wähler,176,3.6228900782214906,13.068181818181818,11.392045454545455,14.863920454545454,0.9886363636363636,0.9715909090909091,1.0,8.900163549836101,7.5275149491423115,10.425232841880561
CDU,174,3.5817208727871552,12.488505747126437,10.810057471264368,14.443103448275862,0.9770114942528736,0.9540229885057471,0.9942528735632183,7.848937069188719,6.520603268555242,9.111124749563476
MitBürger,117,2.4083985179086045,12.017094017094017,10.066880341880344,14.085470085470085,0.9914529914529915,0.9743589743589743,1.0,7.27828424562812,6.1103775798482305,8.431237353757874
Die PARTEI,29,0.5969534787978592,15.517241379310345,11.793103448275861,19.586206896551722,1.0,1.0,1.0,5.794251065089311,2.7711396125774312,9.321204199670502
