person_id,true_best_party,n_items_total,n_items_asked_50,obs_top1_50,obs_top3_50,pred_top1_50,pred_top3_50,n_items_top1,top1_reached,n_items_top3,top3_reached,obs_mae_50_CDU,obs_mae_50_DIE LINKE,obs_mae_50_Die Grünen,obs_mae_50_FDP,obs_mae_50_SPD,obs_mae_50_bunt.saar,pred_mae_50_CDU,pred_mae_50_DIE LINKE,pred_mae_50_Die Grünen,pred_mae_50_FDP,pred_mae_50_SPD,pred_mae_50_bunt.saar
118,CDU,37,19,True,False,True,False,1,True,25,True,1.5291607396870432,0.03556187766713492,6.330014224751068,4.267425320056894,3.0405405405405403,1.2268847795163538,4.7297297297297405,6.756756756756751,11.824324324324323,0.3378378378378386,12.837837837837839,14.527027027027025
1588,FDP,37,19,True,True,True,False,4,True,9,True,4.765291607396875,14.064722617354192,2.044807965860592,2.6137980085348573,3.7873399715504945,5.4054054054054035,1.689189189189186,8.783783783783782,10.472972972972975,0.0,3.378378378378379,12.162162162162158
919,SPD,37,19,False,True,False,True,1,True,17,True,1.191322901849226,4.356330014224753,7.948079658605977,3.7517780938833525,3.9295874822190626,5.316500711237566,1.3513513513513473,4.054054054054049,12.162162162162161,10.810810810810807,6.756756756756758,11.486486486486498
2723,CDU,37,19,True,False,True,False,1,True,28,True,1.3335704125177799,2.0981507823613086,8.943812233285918,4.19630156472261,6.827880512091042,6.863442389758184,1.3513513513513544,5.743243243243242,5.067567567567572,6.756756756756765,4.391891891891895,10.810810810810814
2630,CDU,37,19,True,True,False,False,15,True,1,True,2.0270270270270316,1.2446657183499283,4.338549075391185,6.454480796586061,8.499288762446653,1.511379800853483,0.6756756756756843,2.0270270270270316,15.540540540540547,10.472972972972968,6.081081081081074,14.527027027027028
1106,FDP,37,19,False,True,True,False,1,True,12,True,7.521337126600272,6.454480796586054,3.52062588904694,1.831436699857747,0.9601706970127921,6.401137980085352,5.405405405405411,2.7027027027027017,10.13513513513513,4.054054054054063,8.445945945945937,10.472972972972975
4764,FDP,37,19,True,True,True,True,4,True,1,True,3.6450924608819335,8.854907539118074,3.4672830725462305,7.3968705547653,1.2624466571834958,2.5248933143669987,1.3513513513513615,5.743243243243242,8.445945945945944,2.0270270270270174,7.770270270270267,12.499999999999996
3782,DIE LINKE,37,19,True,True,True,True,3,True,3,True,1.4224751066856385,0.9423897581792318,2.258179231863444,0.7112375533428192,6.169985775248932,4.42745376955903,3.378378378378379,0.6756756756756772,6.081081081081081,7.770270270270274,2.7027027027027017,0.6756756756756701
2758,Die Grünen,37,19,False,False,False,True,31,True,25,True,1.7425320056899025,0.053342816500716594,7.752489331436699,6.899004267425312,1.5647226173542066,2.151493598862018,3.7162162162162176,3.7162162162162105,3.7162162162162105,2.0270270270270245,5.4054054054054035,10.135135135135144
1618,Die Grünen,37,19,False,False,False,False,1,True,3,True,3.0049786628733983,5.921052631578952,3.3250355618776624,2.560455192034155,6.916785206258886,1.4935988620199083,2.7027027027026946,2.3648648648648702,1.3513513513513473,4.054054054054063,2.0270270270270316,1.3513513513513473
