person_id,true_best_party,n_items_total,n_items_asked_50,obs_top1_50,obs_top3_50,pred_top1_50,pred_top3_50,n_items_top1,top1_reached,n_items_top3,top3_reached,obs_mae_50_CDU,obs_mae_50_DIE LINKE,obs_mae_50_Die Grünen,obs_mae_50_FDP,obs_mae_50_SPD,obs_mae_50_bunt.saar,pred_mae_50_CDU,pred_mae_50_DIE LINKE,pred_mae_50_Die Grünen,pred_mae_50_FDP,pred_mae_50_SPD,pred_mae_50_bunt.saar
118,CDU,37,19,False,False,False,False,1,True,34,True,3.0761024182076895,5.2275960170697005,6.827880512091042,1.6358463726884764,12.091038406827884,6.009957325746797,0.3378378378378244,10.13513513513513,11.486486486486491,10.810810810810807,5.4054054054054035,16.216216216216214
1588,FDP,37,19,True,False,True,False,6,True,24,True,5.7610241820768096,5.014224751066855,4.018492176386914,5.938833570412527,7.396870554765293,8.410384068278809,3.378378378378393,5.405405405405411,12.162162162162161,8.108108108108112,3.378378378378379,14.527027027027025
919,SPD,37,19,False,False,False,False,1,True,27,True,8.428165007112376,1.724751066856328,0.604551920341386,9.40611664295875,1.2980085348506378,1.369132290184929,11.148648648648646,10.135135135135137,13.851351351351347,12.837837837837839,12.837837837837839,13.17567567567567
2723,CDU,37,19,True,False,True,False,1,True,20,True,8.570412517780937,5.796586059743959,0.9246088193456643,2.2226173541963092,0.9068278805120897,2.3470839260312886,6.418918918918919,4.729729729729733,0.0,3.0405405405405475,7.770270270270274,1.3513513513513544
2630,CDU,37,19,False,False,False,False,1,True,24,True,5.867709815078236,7.965860597439551,5.529871977240397,1.4402560455191917,0.7112375533428192,5.7254623044096675,0.6756756756756843,3.0405405405405403,6.418918918918919,7.770270270270274,8.108108108108105,7.0945945945945965
1106,FDP,37,19,True,False,True,False,6,True,22,True,4.978662873399728,12.624466571835,15.558321479374115,3.805120910384062,10.881934566145105,13.993598862019908,1.3513513513513544,3.378378378378372,7.0945945945945965,6.756756756756758,7.432432432432428,10.472972972972975
4764,FDP,37,19,True,True,True,True,8,True,5,True,8.197012802275957,5.565433854907539,4.125177809388333,3.7873399715504945,2.6849217638691343,7.1301564722617385,2.3648648648648702,7.770270270270267,14.18918918918919,7.770270270270274,10.472972972972968,11.82432432432432
3782,DIE LINKE,37,19,True,True,True,False,2,True,4,True,1.2091038406827934,4.9786628733997205,1.0312944523470762,1.2624466571834958,0.40896159317211556,0.8357041251778057,7.0945945945945965,0.6756756756756772,9.797297297297298,7.432432432432435,6.756756756756758,11.148648648648646
2758,Die Grünen,37,19,True,False,True,True,2,True,11,True,5.689900426742533,9.263869132290182,4.463015647226172,8.872688477951627,7.645803698435266,4.125177809388333,0.0,4.729729729729726,6.418918918918919,4.729729729729733,4.054054054054063,6.081081081081081
1618,Die Grünen,37,19,False,True,False,False,20,True,15,True,1.689189189189186,2.631578947368425,0.6223328591749677,5.849928876244675,2.951635846372696,0.8357041251778057,2.0270270270270245,5.067567567567565,8.445945945945944,6.756756756756765,1.3513513513513473,7.432432432432435
4886,SPD,37,19,True,True,False,True,3,True,16,True,5.049786628733997,8.872688477951627,5.138691322901849,1.1557610241820626,5.778805120910377,6.827880512091042,10.135135135135137,7.0945945945945965,11.824324324324337,16.554054054054056,10.810810810810807,15.540540540540547
