person_id,true_best_party,n_items_total,n_items_asked_50,obs_top1_50,obs_top3_50,pred_top1_50,pred_top3_50,n_items_top1,top1_reached,n_items_top3,top3_reached,obs_mae_50_CDU,obs_mae_50_DIE LINKE,obs_mae_50_Die Grünen,obs_mae_50_FDP,obs_mae_50_SPD,obs_mae_50_bunt.saar,pred_mae_50_CDU,pred_mae_50_DIE LINKE,pred_mae_50_Die Grünen,pred_mae_50_FDP,pred_mae_50_SPD,pred_mae_50_bunt.saar
118,CDU,37,19,True,False,True,False,1,True,9,True,1.1024182076813673,1.2802275960170704,8.143669985775247,6.241109530583209,4.19630156472261,8.641536273115229,2.0270270270270316,2.0270270270270245,4.054054054054056,2.3648648648648702,3.378378378378379,2.0270270270270245
1588,FDP,37,19,True,True,True,False,10,True,7,True,3.1294452347083777,1.724751066856328,4.676386913229017,7.254623044096725,4.107396870554766,5.778805120910384,2.0270270270270316,3.0405405405405403,7.0945945945945965,2.0270270270270174,1.0135135135135158,9.121621621621621
919,SPD,37,19,False,False,True,True,1,True,9,True,4.071834992887624,1.0668563300142253,0.053342816500716594,7.04125177809388,1.2980085348506378,5.974395448079662,2.0270270270270316,5.743243243243235,11.486486486486498,5.4054054054054035,11.824324324324323,13.175675675675677
2723,CDU,37,19,False,False,False,False,1,True,16,True,1.3335704125177799,10.401849217638699,9.477240398293027,4.356330014224753,6.98790896159317,6.9523470839260355,7.0945945945945965,13.851351351351354,22.29729729729729,9.45945945945946,17.90540540540541,18.24324324324325
2630,CDU,37,19,True,True,True,True,1,True,8,True,1.9203413940255984,1.3869132290184893,2.2403982930298625,0.12446657183499354,1.9203413940255984,0.1955903271692776,1.3513513513513544,0.6756756756756772,3.7162162162162176,4.054054054054056,0.0,6.081081081081088
1106,FDP,37,19,True,False,True,True,6,True,3,True,4.320768136557611,4.071834992887624,16.216216216216218,0.5156472261735416,8.250355618776673,9.388335704125176,1.0135135135135158,2.364864864864863,4.054054054054049,2.3648648648648702,2.0270270270270174,6.756756756756758
4764,FDP,37,19,True,True,True,True,3,True,2,True,4.9075391180654435,4.249644381223341,2.809388335704128,7.734708392603132,3.342816500711244,7.1301564722617385,0.0,3.7162162162162105,10.810810810810807,2.3648648648648702,10.810810810810807,9.797297297297295
3782,DIE LINKE,37,19,True,True,True,False,6,True,6,True,0.7645803698435216,6.9523470839260355,0.9423897581792389,2.0270270270270316,0.2489331436699871,6.756756756756758,0.3378378378378386,9.45945945945946,9.45945945945946,8.78378378378379,10.472972972972975,8.78378378378379
2758,Die Grünen,37,19,False,False,False,True,5,True,35,True,1.546941678520625,8.60597439544808,13.015647226173549,5.583214793741114,13.566856330014218,10.704125177809388,1.3513513513513473,3.0405405405405403,2.0270270270270316,3.0405405405405403,2.0270270270270316,5.067567567567565
1618,Die Grünen,37,19,True,True,True,False,19,True,9,True,2.258179231863444,2.6315789473684177,3.3250355618776624,3.3605974395448044,3.627311522048373,4.12517780938834,2.3648648648648702,3.378378378378379,5.405405405405411,3.7162162162162105,4.391891891891888,6.418918918918919
4886,SPD,37,19,True,True,True,True,12,True,15,True,3.733997155049792,2.3115220483641536,2.0981507823613015,1.1557610241820626,2.4893314366998567,2.3826458036984306,4.391891891891888,8.78378378378379,6.081081081081081,5.405405405405411,8.78378378378379,8.445945945945951
3260,Die Grünen,37,19,False,False,True,False,2,True,23,True,5.494310099573248,3.6806543385490826,6.614509246088197,5.1031294452347,6.116642958748223,2.6137980085348573,0.0,1.689189189189193,2.364864864864863,2.0270270270270174,5.743243243243242,3.7162162162162105
3339,CDU,37,19,False,False,False,False,25,True,7,True,3.6450924608819264,1.9914651493598896,2.2226173541963092,0.26671408250354744,4.605263157894733,7.876955903271693,4.054054054054049,0.3378378378378315,6.418918918918912,1.3513513513513473,3.0405405405405332,0.6756756756756772
2972,DIE LINKE,37,19,False,False,False,False,5,True,31,True,2.7204836415362763,6.952347083926043,2.6137980085348573,2.0625889046941666,6.810099573257467,5.849928876244675,4.729729729729726,9.121621621621628,13.17567567567567,6.081081081081074,8.108108108108105,15.540540540540547
989,FDP,37,19,True,True,True,True,2,True,4,True,2.8449502133712556,2.6671408250355597,7.46799431009957,1.795874822190612,7.965860597439551,5.689900426742533,0.6756756756756772,5.405405405405396,5.4054054054054035,1.6891891891891788,4.054054054054056,6.756756756756754
2141,SPD,37,19,False,False,False,False,28,True,1,True,4.42745376955903,7.201280227596023,5.565433854907539,1.0668563300142253,10.241820768136563,12.411095305832148,6.756756756756751,5.743243243243249,6.756756756756765,3.0405405405405403,7.0945945945945965,11.148648648648653
2948,SPD,37,19,False,False,False,True,31,True,32,True,12.002133712660033,0.8001422475106708,9.58392603129446,3.3961593172119393,14.56258890469416,8.890469416785209,3.378378378378393,4.391891891891895,0.3378378378378457,3.7162162162162105,2.7027027027026946,2.0270270270270316
2322,Die Grünen,37,19,False,False,True,True,5,True,6,True,2.1337126600284577,5.0853485064011394,2.9694167852062563,2.187055476529153,3.2894736842105345,4.569701280227605,1.0135135135135087,3.7162162162162105,2.364864864864856,0.3378378378378315,2.7027027027026946,0.3378378378378386
2073,CDU,37,19,False,False,False,False,1,True,27,True,3.9651493598862118,2.560455192034155,5.369843527738269,9.886201991465143,0.46230440967283215,1.2802275960170704,2.364864864864863,0.3378378378378457,7.770270270270267,6.081081081081081,5.743243243243242,6.081081081081088
1802,Die Grünen,37,19,True,True,True,True,1,True,1,True,1.3869132290184822,3.1472261735419664,8.410384068278809,4.409672830725455,8.054765291607396,9.939544807965845,0.6756756756756843,1.0135135135135087,3.7162162162162105,2.0270270270270245,3.0405405405405475,4.054054054054063
2079,Die Grünen,37,19,True,False,True,True,6,True,32,True,2.809388335704128,4.320768136557611,5.8677098150782285,7.46799431009957,12.606685633001433,9.370554765291615,1.0135135135135158,1.689189189189193,1.689189189189193,0.6756756756756772,1.0135135135135016,1.689189189189193
166,FDP,37,19,True,False,True,False,1,True,29,True,2.7560455192034112,2.00924608819345,15.273826458036986,1.1735419630156514,16.92745376955903,10.401849217638684,5.067567567567565,5.067567567567572,6.418918918918919,3.378378378378372,2.0270270270270245,8.445945945945951
703,DIE LINKE,37,19,False,False,False,False,3,True,36,True,5.209815078236119,2.0270270270270316,3.0405405405405403,3.200568990042669,2.293741109530586,6.241109530583209,2.7027027027026946,9.121621621621628,1.0135135135135087,0.6756756756756843,2.364864864864856,5.743243243243249
3381,Die Grünen,37,19,True,True,True,True,3,True,2,True,4.445234708392597,8.872688477951627,2.916073968705547,2.7382645803698367,7.02347083926032,3.449502133712656,8.783783783783775,1.0135135135135158,6.081081081081095,3.378378378378386,7.7702702702702595,10.13513513513513
3041,SPD,37,19,True,False,False,False,3,True,6,True,0.8534850640113874,1.4224751066856385,5.014224751066855,2.7560455192034112,2.489331436699864,4.089615931721191,3.378378378378379,7.432432432432435,10.810810810810807,8.445945945945951,10.810810810810807,11.486486486486491
1336,bunt.saar,37,19,True,True,True,False,10,True,8,True,1.0490753911806578,3.4317211948790884,2.151493598862025,2.773826458036986,0.7112375533428192,3.4672830725462234,4.391891891891888,8.108108108108098,11.486486486486484,3.0405405405405403,8.78378378378379,6.756756756756758
4555,bunt.saar,37,19,True,False,True,True,8,True,4,True,4.516358463726888,5.245376955903275,9.921763869132292,0.37339971550497353,18.97226173541962,8.997155049786642,2.0270270270270316,1.0135135135135158,2.0270270270270316,0.3378378378378386,1.01351351351353,2.0270270270270174
4307,FDP,37,19,True,False,True,True,2,True,2,True,7.62802275960172,1.5291607396870575,6.7389758179231904,10.064011379800853,4.978662873399713,13.335704125177799,2.3648648648648702,2.702702702702709,3.7162162162162176,2.0270270270270316,4.05405405405406,4.05405405405406
378,CDU,37,19,True,True,True,True,1,True,10,True,6.063300142247499,4.338549075391185,3.058321479374115,8.214793741109531,3.591749644381224,0.6756756756756772,2.702702702702709,0.6756756756756843,0.6756756756756772,0.3378378378378386,1.3513513513513615,0.3378378378378386
