person_id,true_best_party,n_items_total,n_items_asked_50,obs_top1_50,obs_top3_50,pred_top1_50,pred_top3_50,n_items_top1,top1_reached,n_items_top3,top3_reached,obs_mae_50_AfD,obs_mae_50_CDU,obs_mae_50_Die Linke Halle,obs_mae_50_Die PARTEI,obs_mae_50_FDP,obs_mae_50_Freie Wähler,obs_mae_50_Grüne,obs_mae_50_MitBürger,obs_mae_50_SPD,obs_mae_50_Volt,obs_mae_50_dieBasis,pred_mae_50_AfD,pred_mae_50_CDU,pred_mae_50_Die Linke Halle,pred_mae_50_Die PARTEI,pred_mae_50_FDP,pred_mae_50_Freie Wähler,pred_mae_50_Grüne,pred_mae_50_MitBürger,pred_mae_50_SPD,pred_mae_50_Volt,pred_mae_50_dieBasis
18711,AfD,37,19,True,False,True,False,2,True,2,True,3.058321479374115,0.8890469416785294,3.69843527738265,3.1116642958748173,1.9914651493598896,3.271692745376953,2.5604551920341407,6.54338549075392,0.017780938833574567,1.9203413940255984,0.9957325746799413,5.4054054054054035,0.6756756756756914,9.45945945945946,2.364864864864863,1.0135135135135158,8.445945945945944,11.486486486486484,3.7162162162162105,7.770270270270274,10.13513513513513,5.067567567567565
3202,Volt,37,19,True,False,True,False,2,True,2,True,1.8492176386913215,0.8534850640113874,3.7517780938833525,2.791607396870546,3.3605974395448044,6.081081081081081,0.12446657183498644,0.604551920341386,2.2403982930298696,3.342816500711251,3.271692745376953,9.121621621621621,8.783783783783782,6.081081081081081,4.054054054054049,6.081081081081074,2.364864864864856,7.0945945945945965,6.756756756756758,8.445945945945937,8.108108108108112,7.094594594594589
1605,FDP,37,19,False,False,False,False,2,True,32,True,3.0405405405405403,0.37339971550497353,0.46230440967283215,4.356330014224753,1.6358463726884764,2.9338549075391214,1.7069701280227676,1.7425320056899025,4.658605974395456,0.3911806543385552,1.511379800853483,11.148648648648638,7.770270270270267,4.391891891891888,7.432432432432435,6.081081081081081,2.0270270270270316,5.743243243243235,0.6756756756756772,1.013513513513523,2.7027027027026946,6.081081081081074
20178,dieBasis,37,19,False,True,False,False,6,True,6,True,4.623044096728307,1.1024182076813602,0.32005689900426404,0.8890469416785152,0.46230440967283215,3.5028449502133725,0.5689900426742511,5.245376955903275,0.12446657183499354,5.174253200568991,3.3250355618776624,8.445945945945951,6.081081081081088,1.689189189189193,2.702702702702709,9.121621621621628,2.7027027027027017,2.7027027027027017,0.0,4.729729729729733,2.702702702702709,0.0
7579,FDP,37,19,True,True,False,True,2,True,14,True,4.480796586059739,2.43598862019914,2.471550497866289,0.053342816500716594,1.8669985775248819,4.12517780938834,5.618776671408256,5.672119487908958,0.053342816500716594,2.5426742532005733,8.534850640113788,9.121621621621628,10.810810810810807,7.770270270270267,4.391891891891888,6.081081081081095,3.378378378378372,6.081081081081074,3.378378378378379,1.689189189189193,4.391891891891895,2.702702702702709
2693,SPD,37,19,True,False,True,False,3,True,28,True,2.4182076813655797,1.0846372688477999,7.485775248933145,0.7112375533428192,1.0846372688477999,7.948079658605984,9.210526315789465,8.07254623044097,0.7823613086770962,7.948079658605984,0.16002844950213557,5.4054054054054035,2.702702702702709,1.689189189189193,2.0270270270270245,3.378378378378379,1.013513513513523,1.0135135135135087,1.3513513513513544,1.689189189189193,0.3378378378378386,2.0270270270270174
23919,SPD,37,19,False,False,False,False,9,True,9,True,3.5739687055476637,1.5647226173541924,3.378378378378379,0.8890469416785152,0.7645803698435216,0.8890469416785152,1.5825035561877598,1.4402560455191917,0.9779516358463738,1.653627311522051,0.5512091038406766,7.770270270270274,6.081081081081081,10.472972972972975,7.0945945945945965,4.391891891891888,6.081081081081088,10.810810810810807,7.432432432432421,5.067567567567565,8.783783783783775,3.378378378378379
19711,AfD,37,19,True,True,True,False,3,True,2,True,2.8982930298719793,4.658605974395449,2.2759601706970045,0.9246088193456643,4.356330014224746,5.316500711237566,6.721194879089616,1.1024182076813673,3.1116642958748173,3.3961593172119393,7.0590327169274545,4.7297297297297405,5.4054054054054035,8.783783783783793,6.081081081081088,3.0405405405405475,6.418918918918919,8.783783783783782,6.081081081081081,5.067567567567572,7.770270270270274,2.702702702702709
6146,Die Linke Halle,37,19,True,True,True,False,3,True,4,True,4.640825035561875,0.7823613086771033,2.5248933143669916,10.08179231863442,0.053342816500716594,10.02844950213371,2.5426742532005733,0.9779516358463738,1.9203413940255984,7.0945945945945965,0.6223328591749677,7.094594594594593,6.418918918918919,8.108108108108098,6.418918918918926,9.459459459459453,1.0135135135135158,9.121621621621614,10.472972972972968,2.702702702702709,6.756756756756758,3.7162162162162105
12960,Die Linke Halle,37,19,True,True,True,False,2,True,2,True,0.7823613086770962,2.5248933143670023,2.667140825035574,9.60170697012802,4.000711237553347,15.59388335704125,7.681365576102436,4.160739687055468,7.254623044096732,9.850640113798008,1.4224751066856243,0.33783783783783505,0.6756756756756701,1.689189189189193,3.378378378378372,0.6756756756756843,0.3378378378378386,0.3378378378378244,4.391891891891902,0.6756756756756772,3.378378378378372,0.6756756756756843
