person_id,true_best_party,n_items_total,n_items_asked_50,obs_top1_50,obs_top3_50,pred_top1_50,pred_top3_50,n_items_top1,top1_reached,n_items_top3,top3_reached,obs_mae_50_AfD,obs_mae_50_CDU,obs_mae_50_Die Linke Halle,obs_mae_50_Die PARTEI,obs_mae_50_FDP,obs_mae_50_Freie Wähler,obs_mae_50_Grüne,obs_mae_50_MitBürger,obs_mae_50_SPD,obs_mae_50_Volt,obs_mae_50_dieBasis,pred_mae_50_AfD,pred_mae_50_CDU,pred_mae_50_Die Linke Halle,pred_mae_50_Die PARTEI,pred_mae_50_FDP,pred_mae_50_Freie Wähler,pred_mae_50_Grüne,pred_mae_50_MitBürger,pred_mae_50_SPD,pred_mae_50_Volt,pred_mae_50_dieBasis
18711,AfD,37,19,True,False,True,False,14,True,30,True,9.441678520625892,12.926742532005676,1.5647226173541924,2.809388335704128,11.201991465149362,5.903271692745371,4.018492176386914,3.3250355618776624,2.6493598862019923,0.6045519203413932,0.32005689900426404,2.0270270270270316,5.405405405405396,6.081081081081081,0.6756756756756772,4.729729729729733,7.432432432432428,7.432432432432435,8.44594594594594,9.797297297297298,10.13513513513513,1.0135135135135087
3202,Volt,37,19,True,False,True,False,5,True,20,True,2.7560455192034112,4.800853485064017,7.04125177809388,8.712660028449498,1.2446657183499354,7.396870554765293,4.480796586059739,0.053342816500716594,8.285917496443822,1.262446657183503,4.623044096728307,7.094594594594589,4.729729729729726,5.4054054054054035,2.3648648648648702,4.391891891891881,0.3378378378378386,7.432432432432421,6.756756756756758,1.0135135135135016,5.4054054054054035,4.391891891891888
1605,FDP,37,19,False,False,False,False,27,True,31,True,8.801564722617357,10.810810810810814,2.435988620199147,2.2226173541963092,10.864153627311524,2.275960170697026,4.338549075391185,1.546941678520632,3.236130867709818,1.0490753911806578,2.8271692745377024,4.054054054054056,6.081081081081088,9.797297297297305,8.783783783783782,7.0945945945945965,8.445945945945944,10.135135135135144,8.445945945945944,5.067567567567565,10.135135135135144,5.4054054054054035
20178,dieBasis,37,19,True,True,False,True,2,True,2,True,5.280938833570417,2.4182076813655797,8.232574679943106,1.0846372688477999,3.485064011379805,3.733997155049792,6.009957325746804,1.9914651493598896,8.677098150782356,6.667852062588906,5.885490753911803,12.5,9.45945945945946,9.121621621621621,9.797297297297298,7.7702702702702595,3.0405405405405475,12.162162162162161,7.0945945945945965,5.743243243243242,9.121621621621621,7.432432432432442
7579,FDP,37,19,False,True,False,True,5,True,2,True,2.0981507823613015,0.8534850640113802,10.02844950213371,3.342816500711244,0.10668563300143319,0.4800853485063925,4.907539118065429,6.827880512091035,7.948079658605984,4.694167852062591,1.2980085348506378,1.3513513513513544,2.0270270270270316,16.89189189189189,6.081081081081074,2.0270270270270174,13.851351351351347,15.540540540540526,15.54054054054054,17.229729729729733,18.243243243243242,4.391891891891888
2693,SPD,37,19,True,False,True,False,19,True,25,True,4.391891891891895,3.7162162162162176,0.40896159317212266,7.183499288762434,0.23115220483641252,5.316500711237566,1.3157894736842124,5.743243243243242,0.7823613086770962,1.369132290184929,1.1557610241820626,1.3513513513513544,0.6756756756756772,6.756756756756751,3.378378378378372,1.3513513513513473,0.675675675675663,2.7027027027026946,4.729729729729733,2.3648648648648702,4.391891891891888,1.3513513513513615
23919,SPD,37,19,False,False,True,False,6,True,20,True,0.37339971550497353,2.2226173541963092,5.174253200568991,5.494310099573248,1.2091038406827934,2.2048364153627347,6.845661450924595,1.8492176386913215,1.6358463726884764,2.951635846372696,0.10668563300142608,0.3378378378378457,0.3378378378378386,3.7162162162162176,3.7162162162162176,1.0135135135135087,3.7162162162162176,2.3648648648648702,2.0270270270270316,4.391891891891902,3.7162162162162105,0.0
19711,AfD,37,19,False,True,True,True,1,True,8,True,1.5825035561877598,5.974395448079662,3.59174964438121,5.529871977240397,2.3826458036984306,0.6045519203413932,1.4580369843527734,3.0761024182076824,0.4800853485063996,3.3961593172119393,6.098862019914662,4.054054054054063,0.6756756756756843,8.783783783783793,7.094594594594604,0.6756756756756772,6.081081081081074,9.45945945945946,8.445945945945944,5.067567567567572,7.770270270270274,5.067567567567565
6146,Die Linke Halle,37,19,True,False,True,True,6,True,9,True,7.201280227596023,5.138691322901842,5.369843527738283,6.792318634423893,0.6045519203413932,7.396870554765293,10.43741109530584,6.899004267425312,7.183499288762434,12.357752489331446,6.54338549075392,1.0135135135135087,2.7027027027027017,3.7162162162162105,2.702702702702709,4.391891891891888,2.0270270270270174,4.729729729729726,3.7162162162162105,2.702702702702709,4.729729729729726,1.3513513513513473
12960,Die Linke Halle,37,19,True,False,True,True,1,True,24,True,12.624466571834994,4.498577524893317,0.03556187766713492,8.285917496443822,1.9203413940255984,13.620199146514935,11.628733997155052,2.8449502133712485,12.517780938833575,15.113798008534857,3.1827880512091085,2.7027027027027017,2.364864864864863,1.0135135135135158,1.3513513513513615,2.0270270270270316,0.0,2.364864864864856,4.391891891891902,1.3513513513513544,2.3648648648648702,2.7027027027027053
