person_id,true_best_party,n_items_total,n_items_asked_50,obs_top1_50,obs_top3_50,pred_top1_50,pred_top3_50,n_items_top1,top1_reached,n_items_top3,top3_reached,obs_mae_50_AfD,obs_mae_50_CDU,obs_mae_50_Die Linke Halle,obs_mae_50_Die PARTEI,obs_mae_50_FDP,obs_mae_50_Freie Wähler,obs_mae_50_Grüne,obs_mae_50_MitBürger,obs_mae_50_SPD,obs_mae_50_Volt,obs_mae_50_dieBasis,pred_mae_50_AfD,pred_mae_50_CDU,pred_mae_50_Die Linke Halle,pred_mae_50_Die PARTEI,pred_mae_50_FDP,pred_mae_50_Freie Wähler,pred_mae_50_Grüne,pred_mae_50_MitBürger,pred_mae_50_SPD,pred_mae_50_Volt,pred_mae_50_dieBasis
18711,AfD,37,19,True,False,True,True,15,True,3,True,7.467994310099577,5.6899004267425255,12.091038406827877,8.37482219061166,7.912517780938828,3.307254623044095,7.965860597439551,11.806543385490755,3.271692745376953,7.290184921763881,4.267425320056894,3.7162162162162105,4.729729729729726,1.689189189189193,1.3513513513513544,4.391891891891888,1.0135135135135158,1.3513513513513473,5.067567567567572,2.364864864864863,1.689189189189193,4.054054054054049
3202,Volt,37,19,True,False,True,False,14,True,8,True,5.796586059743959,8.090327169274538,3.7517780938833525,2.791607396870546,3.876244665718353,0.8179231863442311,1.1913229018492189,0.604551920341386,5.654338549075405,0.6045519203413932,11.201991465149362,1.3513513513513615,1.689189189189193,1.689189189189193,4.729729729729733,2.0270270270270316,0.3378378378378386,1.0135135135135158,0.3378378378378457,0.6756756756756772,0.675675675675663,4.729729729729733
1605,FDP,37,19,False,False,True,False,27,True,36,True,7.64580369843528,4.9786628733997205,1.511379800853483,1.5647226173541924,0.32005689900426404,2.275960170697026,0.3911806543385552,0.23115220483641252,5.316500711237566,0.3911806543385552,2.435988620199147,6.418918918918912,4.054054054054056,1.689189189189186,1.3513513513513544,3.7162162162162247,3.0405405405405475,5.4054054054054035,3.7162162162162176,0.675675675675663,2.7027027027026946,4.054054054054056
20178,dieBasis,37,19,False,False,True,False,6,True,33,True,2.6493598862019923,3.0761024182076824,6.241109530583209,6.152204836415365,0.1955903271692847,11.39758179231864,7.805832147937409,11.824324324324323,10.401849217638699,7.147937411095306,2.00924608819345,2.0270270270270245,1.6891891891892001,3.378378378378379,2.0270270270270316,4.054054054054056,4.729729729729726,0.3378378378378386,4.729729729729726,7.432432432432435,4.729729729729726,1.013513513513523
7579,FDP,37,19,True,True,True,True,2,True,11,True,5.138691322901849,1.1201991465149348,12.997866287339967,4.000711237553347,2.5248933143669916,2.809388335704128,9.566145092460893,8.961593172119493,8.499288762446653,8.463726884779518,5.245376955903275,2.364864864864856,3.378378378378372,0.6756756756756772,2.364864864864863,4.054054054054063,4.391891891891895,2.0270270270270174,1.3513513513513544,0.675675675675663,0.6756756756756843,2.702702702702709
2693,SPD,37,19,False,False,False,False,1,True,24,True,0.4445234708392647,0.8890469416785152,3.0405405405405403,7.183499288762434,3.520625889046933,0.053342816500716594,2.6315789473684177,1.795874822190612,3.413940256045514,4.658605974395449,5.1031294452347,5.067567567567565,4.391891891891888,5.067567567567572,3.378378378378372,2.3648648648648702,0.675675675675663,0.0,0.6756756756756772,2.364864864864856,1.013513513513523,0.6756756756756843
23919,SPD,37,19,False,False,False,False,21,True,7,True,2.3470839260312886,0.40896159317212266,1.2268847795163538,5.494310099573248,2.080369843527741,3.058321479374115,1.7069701280227676,0.7823613086770962,2.293741109530579,0.3378378378378386,1.2091038406827934,2.364864864864863,2.7027027027027017,2.702702702702709,0.6756756756756772,2.702702702702709,0.6756756756756772,0.6756756756756701,2.702702702702709,1.3513513513513473,1.689189189189193,3.378378378378379
19711,AfD,37,19,True,False,True,True,2,True,10,True,8.161450924608815,9.263869132290182,12.80227596017069,5.529871977240397,6.330014224751068,8.60597439544808,12.642247510668554,12.713371266002838,10.348506401137975,8.659317211948782,10.348506401137975,2.364864864864856,0.6756756756756843,1.6891891891891788,1.3513513513513615,0.3378378378378386,1.0135135135135158,1.3513513513513544,0.6756756756756701,2.7027027027027017,1.0135135135135087,3.0405405405405475
6146,Die Linke Halle,37,19,True,True,True,True,1,True,3,True,5.88549075391181,9.086059743954479,2.7382645803698438,6.792318634423893,6.632290184921764,8.712660028449498,3.200568990042683,6.241109530583209,4.551920341394023,8.410384068278809,11.806543385490755,4.054054054054049,1.689189189189193,4.054054054054035,1.3513513513513544,2.364864864864863,1.3513513513513544,4.054054054054049,4.054054054054049,3.0405405405405475,3.0405405405405332,0.3378378378378386
12960,Die Linke Halle,37,19,True,True,True,True,1,True,10,True,21.586059743954483,15.238264580369837,2.667140825035574,4.338549075391185,12.553342816500717,4.409672830725462,8.997155049786642,13.371266002844948,1.9914651493598967,12.482219061166425,16.55405405405405,0.6756756756756772,0.3378378378378315,0.3378378378378386,0.675675675675663,0.3378378378378457,0.675675675675663,0.6756756756756914,0.675675675675663,0.6756756756756772,0.6756756756756772,0.6756756756756701
17552,AfD,37,19,True,True,True,True,16,True,12,True,8.303698435277383,7.290184921763881,8.463726884779511,5.689900426742533,7.930298719772395,1.689189189189186,7.361308677098151,6.36557610241821,7.0590327169274545,7.361308677098151,3.02275960170698,0.0,0.3378378378378386,1.3513513513513544,3.378378378378379,1.689189189189186,2.364864864864863,2.7027027027027017,4.391891891891895,5.4054054054054035,4.729729729729733,3.0405405405405332
12713,AfD,37,19,False,False,True,False,9,True,1,True,10.25960170697013,6.454480796586061,15.007112375533428,6.436699857752487,8.481507823613093,8.036984352773821,8.60597439544808,14.224751066856328,7.1657183499288735,9.495021337126602,3.5739687055476566,2.7027027027026946,2.7027027027026946,1.3513513513513509,1.3513513513513544,0.3378378378378244,4.054054054054056,2.7027027027027017,2.7027027027027053,1.0135135135135158,2.7027027027027017,2.702702702702709
24256,Volt,37,19,True,False,True,True,11,True,11,True,17.051920341394023,14.527027027027032,4.214082503556185,3.165007112375534,12.535561877667135,1.1379800853485023,5.761024182076817,1.262446657183503,0.5867709815078399,1.6714082503556114,13.904694167852064,7.094594594594589,8.78378378378379,6.756756756756758,9.121621621621621,9.121621621621621,3.378378378378372,5.743243243243242,0.3378378378378386,3.0405405405405475,5.405405405405418,7.432432432432435
8536,AfD,37,19,True,False,True,False,1,True,31,True,5.743243243243242,4.445234708392604,16.46514935988621,15.896159317211946,10.081792318634413,14.953769559032708,20.05689900426743,19.09672830725463,11.575391180654329,17.67425320056899,7.503556187766705,2.0270270270270316,3.0405405405405475,1.0135135135135087,1.3513513513513473,0.675675675675663,1.3513513513513473,1.3513513513513473,0.0,1.0135135135135158,1.689189189189186,0.0
4101,AfD,37,19,True,False,True,True,1,True,5,True,1.3335704125177799,0.5689900426742511,5.192034139402573,2.6315789473684177,0.26671408250354744,3.8229018492176436,3.733997155049792,5.938833570412527,2.489331436699864,2.4537695590327075,1.2268847795163538,3.7162162162162105,3.7162162162162176,0.6756756756756843,2.7027027027027017,4.391891891891902,1.3513513513513615,4.054054054054049,1.3513513513513544,1.3513513513513544,0.3378378378378457,2.7027027027027017
10433,Volt,37,19,True,False,True,True,6,True,27,True,17.834281650071127,11.21977240398293,7.04125177809388,0.3911806543385552,10.152916073968711,2.507112375533424,4.498577524893307,2.791607396870546,2.8449502133712485,1.6002844950213415,10.757467994310097,2.7027027027027017,2.364864864864856,1.3513513513513544,0.0,2.702702702702709,3.0405405405405475,0.3378378378378386,1.3513513513513544,0.3378378378378244,0.6756756756756772,0.6756756756756772
24070,Volt,37,19,True,False,True,False,6,True,33,True,1.3335704125177799,2.00924608819345,3.7162162162162176,2.3826458036984377,4.87197724039828,2.258179231863437,5.921052631578945,0.604551920341386,0.9957325746799413,3.182788051209087,6.561166429587473,8.783783783783782,9.121621621621621,7.432432432432428,4.054054054054049,5.067567567567565,3.378378378378372,9.121621621621628,4.054054054054063,5.4054054054054035,6.756756756756744,3.378378378378379
