person_id,true_best_party,n_items_total,n_items_asked_50,obs_top1_50,obs_top3_50,pred_top1_50,pred_top3_50,n_items_top1,top1_reached,n_items_top3,top3_reached,obs_mae_50_AfD,obs_mae_50_CDU,obs_mae_50_Die Linke Halle,obs_mae_50_Die PARTEI,obs_mae_50_FDP,obs_mae_50_Freie Wähler,obs_mae_50_Grüne,obs_mae_50_MitBürger,obs_mae_50_SPD,obs_mae_50_Volt,obs_mae_50_dieBasis,pred_mae_50_AfD,pred_mae_50_CDU,pred_mae_50_Die Linke Halle,pred_mae_50_Die PARTEI,pred_mae_50_FDP,pred_mae_50_Freie Wähler,pred_mae_50_Grüne,pred_mae_50_MitBürger,pred_mae_50_SPD,pred_mae_50_Volt,pred_mae_50_dieBasis
18711,AfD,37,19,True,True,True,False,2,True,2,True,0.4267425320056759,5.032005689900423,7.645803698435273,4.783072546230443,1.3335704125177799,1.9559032716927476,0.07112375533427695,0.6934566145092376,2.6493598862019923,2.0270270270270316,2.293741109530579,6.418918918918905,0.6756756756756914,0.6756756756756772,0.0,4.054054054054049,0.3378378378378386,2.364864864864863,2.0270270270270316,1.3513513513513544,0.6756756756756843,6.756756756756758
3202,Volt,37,19,True,False,True,False,2,True,8,True,1.8492176386913215,6.7745376955903325,10.330725462304414,14.63371266002845,5.192034139402573,6.081081081081081,5.138691322901849,3.236130867709818,5.654338549075405,1.9203413940255984,5.938833570412527,0.3378378378378315,2.702702702702709,4.054054054054056,9.121621621621621,4.054054054054063,1.3513513513513544,1.689189189189193,1.3513513513513544,1.3513513513513615,0.675675675675663,1.689189189189186
1605,FDP,37,19,True,False,False,False,8,True,31,True,0.40896159317212266,2.258179231863444,2.1692745376955855,2.2226173541963092,0.32005689900426404,1.0135135135135087,1.0490753911806578,2.2048364153627347,0.7112375533428192,1.7069701280227676,5.45874822190612,2.364864864864863,2.3648648648648702,4.7297297297297405,1.689189189189186,0.3378378378378386,1.013513513513523,1.013513513513523,3.7162162162162176,0.0,2.702702702702709,4.054054054054056
20178,dieBasis,37,19,False,True,False,False,2,True,2,True,13.175675675675677,11.628733997155045,2.951635846372696,5.03200568990043,9.014935988620195,10.73968705547653,2.0625889046941666,4.587482219061172,5.796586059743959,2.5426742532005733,3.2539118065433925,8.445945945945951,9.121621621621621,1.0135135135135158,2.702702702702709,10.13513513513513,4.729729729729726,3.378378378378379,2.7027027027027017,4.054054054054056,0.3378378378378386,0.3378378378378457
7579,FDP,37,19,True,True,True,True,2,True,1,True,9.086059743954486,5.7254623044096675,3.449502133712656,10.472972972972968,1.8669985775248819,1.1379800853485094,4.907539118065429,1.0668563300142253,6.632290184921764,6.667852062588906,7.876955903271693,3.0405405405405475,2.0270270270270316,1.689189189189186,1.689189189189186,0.0,2.0270270270270245,1.3513513513513615,1.689189189189193,2.0270270270270316,1.689189189189193,3.7162162162162176
2693,SPD,37,19,False,False,False,True,27,True,18,True,4.160739687055475,0.8890469416785152,6.169985775248925,4.658605974395456,1.546941678520632,1.9203413940255984,0.0,1.4935988620199083,6.045519203413939,3.236130867709818,3.44950213371267,3.378378378378379,0.6756756756756772,2.7027027027027017,4.054054054054056,0.3378378378378386,1.3513513513513402,2.7027027027026946,5.067567567567565,1.3513513513513544,4.729729729729726,5.067567567567579
23919,SPD,37,19,False,False,False,False,6,True,25,True,1.6002844950213486,4.356330014224753,3.200568990042669,5.689900426742533,2.7382645803698438,1.7425320056899025,0.3911806543385552,1.191322901849226,2.293741109530579,0.3378378378378386,1.4224751066856385,0.6756756756756772,4.391891891891888,0.6756756756756843,0.6756756756756772,4.391891891891895,2.3648648648648702,1.013513513513523,0.0,0.0,0.0,0.3378378378378386
19711,AfD,37,19,True,False,True,True,1,True,4,True,0.3911806543385552,3.342816500711244,6.934566145092472,0.26671408250354744,5.014224751066848,5.974395448079662,0.5156472261735487,0.21337126600283796,2.809388335704128,0.5512091038406837,5.0853485064011394,2.3648648648648702,1.6891891891891788,4.054054054054042,1.689189189189193,1.689189189189193,1.689189189189193,2.364864864864863,1.689189189189186,4.391891891891895,3.0405405405405332,1.0135135135135158
6146,Die Linke Halle,37,19,True,True,True,False,4,True,4,True,7.930298719772399,6.045519203413946,2.0803698435277482,6.792318634423893,1.9203413940255984,13.975817923186348,6.490042674253203,4.267425320056894,7.183499288762434,10.384068278805131,0.03556187766713492,5.067567567567565,3.378378378378386,2.364864864864856,2.0270270270270245,5.743243243243235,3.0405405405405475,3.378378378378372,4.7297297297297405,2.0270270270270316,2.0270270270270316,1.3513513513513473
12960,Die Linke Halle,37,19,True,True,True,True,1,True,11,True,3.413940256045521,0.5512091038406837,7.2724039829302995,12.233285917496453,0.7112375533428192,7.699146514935983,10.970839260312957,8.7660028449502,3.307254623044102,13.798008534850638,1.8669985775248996,2.3648648648648667,1.3513513513513473,1.3513513513513544,1.689189189189193,2.3648648648648702,0.0,1.3513513513513686,2.0270270270270316,1.0135135135135158,1.0135135135135158,2.0270270270270174
17552,AfD,37,19,True,True,False,True,1,True,1,True,2.3826458036984306,1.369132290184929,1.404694167852064,0.23115220483641252,1.3513513513513473,6.9523470839260355,4.729729729729733,5.707681365576107,6.401137980085345,6.703413940256048,5.529871977240397,1.01351351351353,2.7027027027026946,4.729729729729726,0.6756756756756772,1.689189189189186,7.094594594594589,5.743243243243242,7.094594594594589,7.432432432432428,8.445945945945951,4.391891891891888
12713,AfD,37,19,True,True,True,True,1,True,4,True,8.943812233285925,11.717638691322904,0.7823613086770962,6.436699857752487,7.165718349928881,9.068278805120912,0.053342816500716594,1.0668563300142253,3.3605974395448115,3.0049786628733983,10.152916073968704,1.3513513513513402,2.0270270270270316,0.33783783783783505,2.7027027027027017,2.0270270270270316,2.0270270270270316,0.3378378378378457,0.3378378378378386,0.3378378378378386,0.6756756756756701,1.0135135135135016
24256,Volt,37,19,True,True,True,True,1,True,7,True,1.9203413940255984,5.974395448079662,4.87197724039828,7.770270270270274,5.298719772403977,4.42745376955903,5.761024182076817,2.6849217638691343,2.560455192034155,1.6714082503556114,6.009957325746797,2.702702702702709,1.689189189189193,1.0135135135135016,6.756756756756765,3.378378378378379,0.6756756756756772,1.3513513513513544,0.675675675675663,0.675675675675663,0.6756756756756772,0.6756756756756701
8536,AfD,37,19,True,True,True,True,2,True,1,True,1.4935988620199083,2.471550497866289,5.2453769559032715,3.840682788051218,0.21337126600283796,0.8357041251778057,0.9957325746799484,7.876955903271689,4.214082503556185,0.7467994310099542,4.214082503556185,0.6756756756756772,1.6891891891891788,1.0135135135135087,2.3648648648648702,0.6756756756756914,2.7027027027027017,0.6756756756756772,0.3378378378378386,0.6756756756756772,0.6756756756756772,0.6756756756756772
4101,AfD,37,19,True,False,True,True,2,True,7,True,1.3335704125177799,1.2268847795163538,0.5867709815078399,0.0,1.7069701280227676,1.8492176386913215,1.1024182076813602,5.28093883357041,6.436699857752494,5.0853485064011394,0.08890469416784441,4.054054054054049,3.0405405405405403,0.3378378378378457,2.364864864864863,5.067567567567565,2.0270270270270316,3.378378378378379,2.0270270270270245,3.0405405405405403,1.3513513513513473,3.0405405405405403
10433,Volt,37,19,True,True,True,True,6,True,19,True,0.7290184921763867,0.6934566145092376,9.672830725462298,3.022759601706973,1.6002844950213486,6.454480796586061,6.472261735419622,6.081081081081081,5.476529160739673,3.5739687055476566,0.23115220483641252,2.0270270270270245,4.054054054054042,0.0,3.378378378378379,2.702702702702709,1.0135135135135158,0.0,0.0,1.01351351351353,1.0135135135135158,1.3513513513513473
24070,Volt,37,19,False,False,False,False,27,True,34,True,1.9559032716927476,0.6934566145092447,6.152204836415365,2.880512091038412,0.3911806543385552,0.9423897581792318,6.578947368421048,3.8940256045519206,7.556899004267429,5.369843527738276,6.561166429587473,0.3378378378378315,1.0135135135135087,3.0405405405405403,2.0270270270270245,1.013513513513523,1.689189189189193,2.7027027027026946,1.689189189189186,4.054054054054056,4.391891891891902,3.7162162162162176
7703,AfD,37,19,True,True,True,True,8,True,8,True,2.151493598862018,4.107396870554766,3.3250355618776624,9.921763869132299,3.4672830725462234,4.498577524893314,4.9075391180654435,0.32005689900427114,0.1955903271692847,4.800853485064017,3.058321479374108,0.3378378378378386,2.702702702702709,1.689189189189186,2.0270270270270316,2.7027027027026946,0.3378378378378386,0.6756756756756701,1.0135135135135087,0.3378378378378386,1.3513513513513473,2.0270270270270174
2676,FDP,37,19,True,False,True,True,2,True,12,True,3.342816500711244,4.978662873399728,0.4445234708392647,4.658605974395449,3.7873399715504945,1.902560455192038,6.098862019914655,0.8179231863442382,1.6358463726884764,0.6934566145092447,3.307254623044095,1.0135135135135016,0.0,0.6756756756756772,4.391891891891902,0.3378378378378386,0.0,1.3513513513513544,2.364864864864856,3.0405405405405403,2.0270270270270316,1.689189189189186
7223,AfD,37,19,True,True,True,True,1,True,1,True,0.7112375533428121,4.089615931721191,7.539118065433843,5.814366998577526,0.5512091038406766,2.578236130867701,4.676386913229017,5.921052631578952,2.43598862019914,3.556187766714089,1.689189189189193,1.689189189189193,0.6756756756756772,1.0135135135135087,5.743243243243249,1.3513513513513402,2.0270270270270174,6.418918918918919,4.391891891891895,2.3648648648648702,4.391891891891895,0.0
