person_id,true_best_party,n_train,n_items_asked_50,obs_top1,obs_top3,obs_mae_mean,pred_top1,pred_top3,pred_mae_mean,obs_mae_CDU,obs_mae_DIE LINKE,obs_mae_Die Grünen,obs_mae_FDP,obs_mae_SPD,obs_mae_bunt.saar,pred_mae_CDU,pred_mae_DIE LINKE,pred_mae_Die Grünen,pred_mae_FDP,pred_mae_SPD,pred_mae_bunt.saar
118,CDU,200,19,1.0,0.0,2.72937411095306,1.0,0.0,1.0135135135135147,0.21337126600283796,2.5960170697012828,0.2489331436699942,9.530583214793744,0.40896159317212266,3.378378378378379,0.3378378378378386,0.3378378378378386,2.0270270270270316,1.3513513513513473,2.0270270270270316,0.0
1588,FDP,200,19,1.0,1.0,5.18610715979137,1.0,1.0,3.0968468468468457,1.1557610241820626,0.2489331436699871,7.965860597439551,7.254623044096725,2.1337126600284506,12.357752489331446,4.391891891891902,2.364864864864863,3.7162162162162105,0.3378378378378315,4.054054054054049,3.7162162162162176
919,SPD,200,19,1.0,0.0,4.575628259838786,1.0,1.0,2.9279279279279273,0.7823613086770962,2.880512091038412,9.815078236130866,1.511379800853483,4.623044096728307,7.841394025604551,0.3378378378378386,2.0270270270270316,3.0405405405405403,3.378378378378379,4.054054054054049,4.729729729729726
2723,CDU,200,19,0.0,1.0,2.3559743954480807,1.0,1.0,1.6328828828828843,0.017780938833574567,2.7560455192034112,3.6806543385490826,1.724751066856328,3.698435277382643,2.258179231863444,1.0135135135135158,2.0270270270270316,1.0135135135135087,2.7027027027027017,1.3513513513513544,1.689189189189193
2630,CDU,200,19,0.0,1.0,4.433380749170223,0.0,0.0,3.490990990990994,3.236130867709818,7.823613086770983,3.6806543385490826,4.480796586059739,4.551920341394016,2.8271692745377024,1.013513513513523,4.054054054054049,3.378378378378386,10.135135135135144,2.0270270270270316,0.3378378378378315
1106,FDP,200,19,1.0,0.0,3.5058084400189635,1.0,1.0,0.7882882882882841,1.689189189189193,6.454480796586054,5.03200568990043,0.1422475106685539,1.6180654338549019,6.098862019914648,1.3513513513513402,0.6756756756756701,0.0,1.3513513513513402,7.105427357601002e-15,1.3513513513513473
4764,FDP,200,19,1.0,0.0,2.895329540066386,1.0,1.0,3.4346846846846866,2.275960170697026,1.0135135135135087,1.1379800853485094,5.103129445234707,4.000711237553347,3.840682788051218,0.3378378378378315,4.729729729729733,4.054054054054056,3.378378378378386,3.0405405405405403,5.067567567567572
3782,DIE LINKE,200,19,1.0,1.0,4.1518492176386905,1.0,1.0,4.448198198198195,4.498577524893314,2.3470839260312886,2.258179231863444,3.8940256045519206,7.485775248933145,4.42745376955903,6.081081081081074,4.729729729729719,5.743243243243242,6.756756756756758,2.0270270270270245,1.3513513513513544
2758,Die Grünen,200,19,0.0,0.0,4.765291607396871,0.0,1.0,3.490990990990992,1.546941678520625,1.262446657183503,4.463015647226172,7.574679943100996,8.303698435277383,5.4409672830725455,4.054054054054056,3.7162162162162105,2.702702702702709,4.054054054054056,3.0405405405405475,3.378378378378372
1618,Die Grünen,200,19,0.0,0.0,4.661569464201041,0.0,0.0,1.407657657657656,0.37339971550497353,3.94736842105263,5.95661450924608,5.992176386913222,5.600995732574688,6.098862019914655,2.364864864864863,2.7027027027026946,1.689189189189186,0.3378378378378457,0.0,1.3513513513513473
4886,SPD,200,19,0.0,1.0,3.8080844001896588,0.0,1.0,4.617117117117117,4.818634423897571,6.916785206258886,4.480796586059739,4.765291607396875,0.8001422475106637,1.0668563300142182,3.7162162162162105,2.364864864864856,5.4054054054054035,6.756756756756765,4.391891891891902,5.067567567567565
3260,Die Grünen,200,19,1.0,0.0,3.381341868183972,1.0,0.0,1.2950450450450433,3.520625889046933,3.556187766714082,1.3513513513513473,4.445234708392597,4.800853485064017,2.6137980085348573,0.0,0.0,2.0270270270270245,1.689189189189186,3.0405405405405332,1.0135135135135158
3339,CDU,200,19,0.0,0.0,3.668800379326695,0.0,0.0,1.8018018018017976,5.618776671408241,1.2980085348506378,2.880512091038412,0.3911806543385552,5.921052631578952,5.903271692745371,4.729729729729726,0.3378378378378386,2.7027027027027017,0.3378378378378244,0.6756756756756772,2.0270270270270174
