person_id,true_best_party,n_train,n_items_asked_50,obs_top1,obs_top3,obs_mae_mean,pred_top1,pred_top3,pred_mae_mean,obs_mae_CDU,obs_mae_DIE LINKE,obs_mae_Die Grünen,obs_mae_FDP,obs_mae_SPD,obs_mae_bunt.saar,pred_mae_CDU,pred_mae_DIE LINKE,pred_mae_Die Grünen,pred_mae_FDP,pred_mae_SPD,pred_mae_bunt.saar
118,CDU,50,19,1.0,0.0,5.384660976766242,1.0,0.0,1.1824324324324376,5.707681365576114,1.3513513513513473,2.2226173541963092,12.162162162162161,2.880512091038412,7.983641536273112,0.6756756756756914,1.689189189189193,0.3378378378378457,0.6756756756756701,0.3378378378378457,3.378378378378379
1588,FDP,50,19,1.0,0.0,5.953651019440493,1.0,0.0,4.110360360360361,9.050497866287337,1.5647226173541924,7.3079658605974345,6.596728307254629,1.475817923186348,9.726173541963014,0.0,5.067567567567572,4.729729729729733,1.689189189189186,8.108108108108112,5.067567567567565
919,SPD,50,19,0.0,0.0,3.5502607871028915,1.0,1.0,1.4076576576576574,2.0981507823613086,0.40896159317212266,2.578236130867701,1.1201991465149348,6.596728307254629,8.499288762446653,1.0135135135135087,0.6756756756756701,2.3648648648648702,3.0405405405405332,1.0135135135135158,0.3378378378378457
2723,CDU,50,19,1.0,1.0,3.9740398293029897,1.0,1.0,3.2657657657657637,3.307254623044102,8.677098150782356,2.3648648648648702,4.356330014224753,0.2489331436699942,4.889758179231862,3.7162162162162105,3.0405405405405403,4.054054054054042,4.054054054054056,1.3513513513513544,3.378378378378379
2630,CDU,50,19,0.0,0.0,5.503200568990041,1.0,0.0,2.4774774774774784,7.183499288762434,3.2183499288762505,3.556187766714082,11.966571834992884,3.342816500711244,3.7517780938833525,0.3378378378378386,1.689189189189193,5.405405405405411,0.3378378378378315,4.729729729729726,2.3648648648648702
1106,FDP,50,19,0.0,1.0,4.385964912280706,0.0,1.0,6.1936936936936995,1.0312944523470904,1.440256045519206,5.689900426742533,7.0945945945945965,6.934566145092475,4.125177809388333,1.689189189189193,8.108108108108112,5.743243243243249,7.432432432432435,7.094594594594611,7.0945945945945965
4764,FDP,50,19,1.0,1.0,3.520625889046942,1.0,1.0,2.4211711711711685,2.275960170697026,2.9871977240398238,1.4935988620199154,8.392603129445234,3.8940256045519206,2.080369843527734,0.3378378378378315,1.3513513513513473,1.689189189189193,3.378378378378386,2.0270270270270174,5.743243243243235
3782,DIE LINKE,50,19,0.0,0.0,7.139046941678519,0.0,0.0,9.684684684684681,2.7382645803698438,7.610241820768131,7.610241820768138,6.525604551920338,3.698435277382643,14.651493598862018,3.378378378378379,8.445945945945944,15.202702702702695,2.702702702702709,13.513513513513509,14.864864864864856
2758,Die Grünen,50,19,0.0,0.0,3.9977477477477463,0.0,1.0,3.096846846846843,2.2048364153627347,4.551920341394023,1.831436699857747,2.9694167852062634,7.645803698435266,4.783072546230443,3.378378378378379,2.7027027027026946,1.3513513513513402,1.0135135135135158,5.4054054054054035,4.729729729729726
1618,Die Grünen,50,19,0.0,0.0,2.794570886676149,0.0,0.0,1.689189189189187,1.689189189189186,3.94736842105263,1.3513513513513473,4.67638691322901,2.951635846372696,2.151493598862025,2.0270270270270245,1.0135135135135087,1.0135135135135087,2.702702702702709,2.364864864864856,1.0135135135135158
