person_id,true_best_party,n_train,n_items_asked_50,obs_top1,obs_top3,obs_mae_mean,pred_top1,pred_top3,pred_mae_mean,obs_mae_CDU,obs_mae_DIE LINKE,obs_mae_Die Grünen,obs_mae_FDP,obs_mae_SPD,obs_mae_bunt.saar,pred_mae_CDU,pred_mae_DIE LINKE,pred_mae_Die Grünen,pred_mae_FDP,pred_mae_SPD,pred_mae_bunt.saar
118,CDU,2250,19,1.0,0.0,4.000711237553343,1.0,0.0,1.8581081081081063,1.1024182076813673,2.5960170697012828,2.3826458036984377,12.162162162162161,1.724751066856328,4.036273115220482,0.3378378378378244,5.405405405405411,0.0,0.6756756756756701,0.3378378378378457,4.391891891891888
1588,FDP,2250,19,0.0,1.0,4.528212422949262,1.0,1.0,1.1824324324324327,1.1557610241820626,6.169985775248932,3.3605974395448044,9.886201991465143,1.475817923186348,5.1209103840682815,1.689189189189193,0.0,1.3513513513513544,0.6756756756756701,2.364864864864863,1.0135135135135158
919,SPD,2250,19,0.0,0.0,3.74288762446657,0.0,1.0,1.3513513513513533,8.677098150782356,0.9068278805120897,1.9203413940255984,2.435988620199147,6.596728307254629,1.9203413940255984,0.3378378378378386,1.3513513513513544,3.7162162162162247,0.3378378378378386,0.6756756756756701,1.689189189189193
2723,CDU,2250,19,1.0,1.0,3.508771929824563,1.0,0.0,2.7590090090090094,5.280938833570417,3.413940256045514,5.654338549075398,1.5647226173541924,0.9068278805120897,4.231863442389766,6.418918918918919,1.0135135135135158,0.3378378378378386,5.4054054054054035,0.3378378378378386,3.0405405405405403
2630,CDU,2250,19,0.0,1.0,3.4672830725462283,1.0,1.0,1.745495495495497,7.183499288762434,5.1920341394025655,1.5825035561877598,0.12446657183499354,3.236130867709811,3.485064011379805,1.3513513513513544,2.7027027027027017,0.3378378378378386,6.081081081081088,0.0,0.0
1106,FDP,2250,19,1.0,0.0,5.550616405879567,1.0,1.0,3.659909909909905,9.58392603129446,4.480796586059739,8.979374110953067,2.4893314366998567,2.3293029871977353,5.4409672830725455,1.0135135135135158,4.054054054054049,4.054054054054049,1.0135135135135016,5.405405405405396,6.418918918918919
4764,FDP,2250,19,1.0,0.0,6.463371266002848,1.0,1.0,1.7454954954955006,6.881223328591759,4.302987197724036,4.125177809388333,7.076813655761022,7.948079658605984,8.445945945945951,0.3378378378378386,1.013513513513523,1.689189189189193,1.3513513513513544,2.702702702702709,3.378378378378386
3782,DIE LINKE,2250,19,1.0,1.0,3.073138928402083,1.0,0.0,5.236486486486487,6.472261735419629,2.3470839260312886,4.889758179231862,0.7112375533428192,3.5384068278805074,0.4800853485063925,10.135135135135137,4.054054054054056,1.0135135135135087,11.148648648648653,3.7162162162162176,1.3513513513513473
2758,Die Grünen,2250,19,0.0,0.0,6.424845898530108,1.0,1.0,1.0698198198198199,2.86273115220483,6.632290184921764,9.726173541963014,0.32005689900426404,10.9352773826458,8.07254623044097,3.0405405405405403,1.013513513513523,0.0,1.3513513513513544,0.675675675675663,0.3378378378378386
1618,Die Grünen,2250,19,1.0,0.0,4.2081555239449955,1.0,0.0,1.463963963963966,0.9423897581792318,3.2894736842105345,3.3250355618776624,9.281650071123742,2.9694167852062563,5.4409672830725455,1.689189189189186,0.0,1.013513513513523,1.0135135135135087,2.0270270270270316,3.0405405405405475
4886,SPD,2250,19,0.0,1.0,5.27501185395922,0.0,1.0,1.5765765765765754,6.792318634423893,9.548364153627304,2.0981507823613015,2.1337126600284577,6.721194879089616,4.356330014224746,2.0270270270270174,1.689189189189186,1.0135135135135158,1.013513513513523,3.0405405405405332,0.6756756756756772
3260,Die Grünen,2250,19,0.0,1.0,3.073138928402082,1.0,1.0,2.2522522522522515,3.520625889046933,1.7069701280227676,2.00924608819345,3.1294452347083777,6.116642958748223,1.9559032716927405,0.3378378378378386,2.702702702702709,3.378378378378379,0.3378378378378244,4.391891891891888,2.3648648648648702
3339,CDU,2250,19,0.0,0.0,2.8034613560929316,0.0,0.0,2.984234234234234,5.618776671408241,2.6493598862019923,0.40896159317212266,2.2403982930298625,1.973684210526315,3.9295874822190555,3.0405405405405403,3.0405405405405475,5.405405405405411,3.0405405405405332,3.378378378378372,0.0
2972,DIE LINKE,2250,19,0.0,0.0,8.09032716927454,1.0,0.0,2.364864864864869,3.200568990042669,9.58392603129446,7.876955903271693,2.0625889046941666,16.67852062588905,9.139402560455203,2.3648648648648702,2.3648648648648702,1.3513513513513544,1.689189189189193,3.7162162162162176,2.702702702702709
989,FDP,2250,19,1.0,0.0,4.412636320531056,1.0,1.0,1.3513513513513533,8.108108108108105,5.298719772403977,2.2048364153627347,6.098862019914655,3.876244665718346,0.8890469416785152,1.3513513513513544,2.7027027027027017,1.0135135135135158,1.689189189189193,0.3378378378378386,1.0135135135135158
2141,SPD,2250,19,0.0,1.0,3.6717638691322896,0.0,1.0,1.576576576576579,3.4672830725462234,0.6223328591749677,0.3022759601707037,4.19630156472261,5.636557610241823,7.805832147937409,2.7027027027027017,3.378378378378379,1.3513513513513473,0.6756756756756772,0.6756756756756843,0.6756756756756843
2948,SPD,2250,19,1.0,1.0,2.9397818871503127,1.0,1.0,2.8716216216216246,2.1337126600284577,1.831436699857747,4.978662873399728,5.1564722617354235,3.200568990042683,0.3378378378378386,3.0405405405405475,6.081081081081081,0.0,1.3513513513513473,3.0405405405405475,3.7162162162162247
2322,Die Grünen,2250,19,1.0,0.0,5.84400189663348,1.0,0.0,1.9707207207207194,4.765291607396875,5.4409672830725455,5.600995732574688,0.8712660028449548,9.868421052631582,8.517069701280235,2.7027027027026946,3.0405405405405475,1.0135135135135087,1.3513513513513473,1.0135135135135087,2.702702702702709
2073,CDU,2250,19,1.0,0.0,1.6595542911332426,0.0,0.0,2.4211711711711694,1.9914651493598896,3.876244665718353,1.2091038406827934,1.9914651493598896,0.1955903271692847,0.6934566145092447,0.3378378378378386,0.0,1.0135135135135158,2.0270270270270245,6.081081081081074,5.067567567567565
