person_id,true_best_party,n_train,n_items_asked_50,obs_top1,obs_top3,obs_mae_mean,pred_top1,pred_top3,pred_mae_mean,obs_mae_CDU,obs_mae_DIE LINKE,obs_mae_Die Grünen,obs_mae_FDP,obs_mae_SPD,obs_mae_bunt.saar,pred_mae_CDU,pred_mae_DIE LINKE,pred_mae_Die Grünen,pred_mae_FDP,pred_mae_SPD,pred_mae_bunt.saar
118,CDU,600,19,1.0,0.0,4.329658605974398,1.0,0.0,2.139639639639642,1.760312944523477,1.9381223328591872,3.0405405405405403,12.162162162162161,1.724751066856328,5.352062588904694,0.6756756756756914,4.054054054054056,0.3378378378378457,2.364864864864856,0.3378378378378386,5.067567567567565
1588,FDP,600,19,1.0,0.0,4.913466097676622,1.0,0.0,1.9144144144144153,7.734708392603125,3.5384068278805074,2.044807965860592,5.938833570412527,3.7873399715504945,6.436699857752487,2.702702702702709,2.0270270270270245,1.3513513513513544,0.6756756756756701,2.0270270270270316,2.7027027027027017
919,SPD,600,19,1.0,0.0,4.510431484115693,1.0,1.0,0.5067567567567556,8.019203413940254,2.2226173541963092,3.8940256045519206,1.7780938833570303,5.28093883357041,5.867709815078236,0.0,0.0,2.3648648648648702,0.0,0.0,0.675675675675663
2723,CDU,600,19,1.0,1.0,4.000711237553344,1.0,0.0,3.3783783783783825,2.6493598862019923,2.7560455192034112,6.970128022759603,3.0405405405405403,2.3826458036984377,6.205547652916081,6.081081081081081,1.0135135135135158,1.3513513513513615,6.756756756756765,1.0135135135135158,4.054054054054056
2630,CDU,600,19,1.0,1.0,3.333926031294451,1.0,1.0,3.3783783783783803,0.053342816500716594,4.534139402560456,1.5825035561877598,2.507112375533424,6.525604551920338,4.80085348506401,5.743243243243242,1.0135135135135158,2.3648648648648702,8.108108108108112,1.3513513513513473,1.689189189189193
1106,FDP,600,19,1.0,0.0,3.8969890943575116,1.0,1.0,2.364864864864862,8.26813655761024,7.112375533428157,1.0846372688477928,1.831436699857747,2.2759601706970045,2.809388335704128,2.7027027027027017,3.378378378378372,0.3378378378378315,2.3648648648648702,2.7027027027026946,2.7027027027027017
4764,FDP,600,19,1.0,1.0,3.899952584163111,1.0,1.0,1.4639639639639626,9.512802275960176,1.0135135135135087,1.1379800853485094,5.761024182076817,3.8940256045519206,2.080369843527734,2.3648648648648702,1.3513513513513615,0.3378378378378386,2.364864864864856,2.0270270270270174,0.3378378378378315
3782,DIE LINKE,600,19,0.0,1.0,4.593409198672358,0.0,0.0,5.574324324324326,4.498577524893314,2.258179231863444,9.495021337126602,2.6849217638691343,7.485775248933145,1.1379800853485094,10.472972972972975,1.689189189189193,4.054054054054056,14.189189189189193,0.3378378378378386,2.7027027027027017
2758,Die Grünen,600,19,0.0,0.0,5.879563774300614,1.0,1.0,2.9279279279279287,6.152204836415358,2.6849217638691343,7.0945945945945965,2.9694167852062634,12.251066856329999,4.125177809388333,0.6756756756756772,1.0135135135135016,4.054054054054049,5.067567567567572,4.054054054054063,2.702702702702709
1618,Die Grünen,600,19,0.0,0.0,4.880867709815078,0.0,0.0,2.3648648648648654,1.0312944523470833,7.894736842105267,4.640825035561882,5.992176386913222,4.943100995732571,4.783072546230443,3.378378378378379,2.7027027027026946,3.378378378378379,1.3513513513513615,3.0405405405405332,0.3378378378378457
4886,SPD,600,19,0.0,1.0,3.849573257467995,0.0,1.0,2.3085585585585613,6.792318634423893,5.600995732574688,2.0981507823613015,1.475817923186355,4.747510668563301,2.3826458036984306,2.7027027027027017,1.3513513513513544,2.0270270270270316,3.7162162162162176,1.3513513513513544,2.702702702702709
3260,Die Grünen,600,19,0.0,1.0,3.073138928402082,1.0,1.0,2.5900900900900936,3.520625889046933,1.7069701280227676,2.00924608819345,3.1294452347083777,6.116642958748223,1.9559032716927405,0.6756756756756772,2.3648648648648702,4.054054054054056,0.3378378378378457,5.067567567567565,3.0405405405405475
3339,CDU,600,19,0.0,0.0,3.8880986249407266,1.0,0.0,0.844594594594593,5.618776671408241,0.6401137980085352,3.5384068278805074,1.0490753911806578,6.578947368421048,5.903271692745371,0.0,0.0,2.364864864864863,0.3378378378378244,0.6756756756756772,1.689189189189193
2972,DIE LINKE,600,19,0.0,0.0,6.884186818397349,1.0,0.0,2.4774774774774797,4.516358463726888,6.952347083926043,5.903271692745371,2.7204836415362763,14.046941678520625,7.165718349928888,1.0135135135135087,3.7162162162162247,2.7027027027027017,0.3378378378378386,3.0405405405405403,4.054054054054063
989,FDP,600,19,1.0,1.0,3.9592223802750106,1.0,1.0,1.520270270270269,1.760312944523477,2.009246088193457,6.152204836415358,4.125177809388333,6.650071123755332,3.058321479374108,3.7162162162162176,1.3513513513513544,0.6756756756756772,1.3513513513513402,2.0270270270270245,0.0
2141,SPD,600,19,1.0,0.0,4.439307728781418,0.0,0.0,3.490990990990992,4.12517780938834,5.2275960170697005,4.249644381223341,2.2226173541963092,3.662873399715508,7.147937411095306,3.378378378378372,1.689189189189193,3.0405405405405475,4.391891891891888,2.3648648648648702,6.081081081081081
2948,SPD,600,19,1.0,0.0,2.7204836415362776,1.0,0.0,3.2094594594594583,2.1337126600284577,0.5156472261735487,3.662873399715508,2.5248933143669987,3.200568990042683,4.285206258890469,7.432432432432435,3.378378378378372,1.689189189189193,5.067567567567558,0.3378378378378386,1.3513513513513544
2322,Die Grünen,600,19,1.0,0.0,3.4317211948790907,1.0,1.0,2.759009009009007,4.107396870554773,0.8357041251778057,2.9694167852062563,1.5291607396870575,6.578947368421048,4.569701280227605,2.7027027027026946,4.054054054054056,3.0405405405405332,3.378378378378379,2.3648648648648702,1.0135135135135087
2073,CDU,600,19,0.0,0.0,2.714556661925085,0.0,0.0,3.8288288288288292,4.623044096728307,2.560455192034155,0.7645803698435216,4.623044096728307,1.7780938833570303,1.9381223328591872,0.6756756756756772,1.0135135135135087,3.7162162162162176,4.729729729729733,6.418918918918912,6.418918918918926
1802,Die Grünen,600,19,1.0,1.0,5.672119487908961,1.0,1.0,1.5765765765765778,2.7027027027026946,5.1209103840682815,7.0945945945945965,3.7517780938833525,7.396870554765293,7.965860597439544,2.0270270270270316,1.689189189189186,2.0270270270270316,2.0270270270270245,0.6756756756756772,1.0135135135135158
2079,Die Grünen,600,19,1.0,0.0,6.415955429113326,1.0,0.0,2.1959459459459474,2.151493598862025,4.978662873399728,5.8677098150782285,3.520625889046933,14.580369843527748,7.396870554765293,2.0270270270270245,0.3378378378378386,3.0405405405405332,2.0270270270270245,2.702702702702716,3.0405405405405475
166,FDP,600,19,1.0,1.0,3.0642484589852983,1.0,1.0,3.99774774774775,1.8492176386913215,0.6934566145092376,3.4317211948790884,5.1209103840682815,0.8357041251778057,6.454480796586054,3.0405405405405403,3.0405405405405475,5.067567567567565,2.0270270270270316,3.378378378378379,7.432432432432435
703,DIE LINKE,600,19,1.0,1.0,3.538406827880513,0.0,1.0,1.914414414414414,1.9203413940255984,1.369132290184929,2.880512091038412,3.8584637268847715,5.600995732574688,5.600995732574681,1.689189189189186,5.067567567567572,1.0135135135135158,1.3513513513513473,1.3513513513513473,1.0135135135135158
3381,Die Grünen,600,19,1.0,1.0,3.316145092460881,1.0,1.0,1.689189189189187,0.16002844950213557,4.925320056899011,5.547652916073957,0.7645803698435216,7.02347083926032,1.4758179231863409,0.6756756756756843,0.3378378378378386,0.3378378378378386,2.0270270270270174,2.364864864864856,4.391891891891888
3041,SPD,600,19,1.0,1.0,3.4465386439070635,1.0,0.0,4.448198198198202,2.435988620199147,4.054054054054056,2.880512091038412,3.413940256045514,1.831436699857747,6.063300142247506,3.0405405405405403,2.0270270270270316,6.756756756756758,1.3513513513513615,4.391891891891902,9.121621621621621
1336,bunt.saar,600,19,0.0,0.0,5.269084874348034,0.0,0.0,3.7162162162162127,3.022759601706973,1.4580369843527734,10.046230440967285,2.489331436699864,7.841394025604551,6.756756756756758,5.067567567567565,2.364864864864863,2.364864864864863,3.0405405405405332,3.378378378378372,6.081081081081081
4555,bunt.saar,600,19,1.0,0.0,7.236842105263158,1.0,1.0,2.195945945945944,3.8584637268847715,2.6137980085348573,10.579658605974402,0.37339971550497353,16.998577524893307,8.997155049786642,2.7027027027027017,1.3513513513513544,2.7027027027026946,1.0135135135135087,2.702702702702709,2.7027027027026946
4307,FDP,600,19,0.0,1.0,4.308914177335228,1.0,1.0,0.844594594594596,3.022759601706973,1.5291607396870575,5.423186344238971,8.090327169274538,1.0312944523470762,6.756756756756751,0.0,0.6756756756756701,1.3513513513513544,1.0135135135135158,2.0270270270270316,3.552713678800501e-15
378,CDU,600,19,1.0,1.0,3.0968468468468457,1.0,1.0,2.8716216216216197,4.089615931721184,0.26671408250354744,3.058321479374115,4.267425320056894,6.881223328591759,0.017780938833574567,0.6756756756756772,5.743243243243235,2.0270270270270245,1.0135135135135087,2.702702702702709,5.067567567567565
