person_id,true_best_party,n_train,n_items_asked_50,obs_top1,obs_top3,obs_mae_mean,pred_top1,pred_top3,pred_mae_mean,obs_mae_CDU,obs_mae_DIE LINKE,obs_mae_Die Grünen,obs_mae_FDP,obs_mae_SPD,obs_mae_bunt.saar,pred_mae_CDU,pred_mae_DIE LINKE,pred_mae_Die Grünen,pred_mae_FDP,pred_mae_SPD,pred_mae_bunt.saar
118,CDU,2500,19,1.0,0.0,4.439307728781416,1.0,0.0,1.8581081081081077,2.418207681365587,1.9381223328591872,1.724751066856328,13.477951635846374,1.724751066856328,5.352062588904694,0.0,4.7297297297297405,0.6756756756756701,1.0135135135135087,1.0135135135135087,3.7162162162162176
1588,FDP,2500,19,1.0,1.0,4.528212422949264,1.0,0.0,0.9009009009009029,5.1031294452347,0.9068278805120897,3.3605974395448044,8.570412517780944,1.475817923186348,7.752489331436699,0.6756756756756843,1.3513513513513544,0.6756756756756701,0.0,2.0270270270270316,0.6756756756756772
919,SPD,2500,19,0.0,0.0,3.74288762446657,0.0,1.0,1.3513513513513533,8.677098150782356,0.9068278805120897,1.9203413940255984,2.435988620199147,6.596728307254629,1.9203413940255984,0.3378378378378386,1.3513513513513544,3.7162162162162247,0.3378378378378386,0.6756756756756701,1.689189189189193
2723,CDU,2500,19,1.0,1.0,3.3428165007112405,1.0,1.0,3.2094594594594597,4.623044096728307,2.7560455192034112,4.996443812233295,1.0668563300142253,2.3826458036984377,4.231863442389766,5.4054054054054035,3.7162162162162176,1.3513513513513473,5.743243243243242,1.689189189189193,1.3513513513513544
2630,CDU,2500,19,0.0,1.0,3.68658131816026,1.0,1.0,1.9707207207207216,7.183499288762434,5.849928876244668,2.2403982930298625,1.4402560455191917,2.578236130867701,2.8271692745377024,1.689189189189193,1.689189189189186,1.689189189189193,5.4054054054054035,0.0,1.3513513513513544
1106,FDP,2500,19,1.0,0.0,3.896989094357514,1.0,1.0,1.1261261261261204,0.37339971550498063,7.770270270270267,6.347795163584635,5.1209103840682815,3.59174964438121,0.17780938833571014,2.0270270270270174,1.0135135135135087,0.3378378378378315,0.0,1.3513513513513402,2.0270270270270245
4764,FDP,2500,19,1.0,1.0,3.242057847321005,1.0,1.0,1.6328828828828865,4.9075391180654435,3.6450924608819335,1.1379800853485094,7.076813655761022,2.578236130867701,0.10668563300141898,0.0,3.0405405405405475,2.364864864864863,1.3513513513513544,0.6756756756756843,2.3648648648648702
3782,DIE LINKE,2500,19,1.0,1.0,3.0731389284020856,1.0,0.0,5.405405405405404,5.814366998577526,3.0049786628733983,4.231863442389766,1.3691322901849219,3.5384068278805074,0.4800853485063925,10.135135135135137,4.054054054054056,1.0135135135135087,12.162162162162161,3.7162162162162176,1.3513513513513473
2758,Die Grünen,2500,19,0.0,0.0,6.424845898530108,1.0,1.0,0.957207207207207,2.86273115220483,6.632290184921764,9.726173541963014,0.32005689900426404,10.9352773826458,8.07254623044097,2.7027027027027017,0.3378378378378386,0.6756756756756772,1.689189189189186,0.0,0.3378378378378386
1618,Die Grünen,2500,19,1.0,0.0,5.523944997629208,0.0,0.0,1.8018018018018,0.2844950213371291,8.55263157894737,2.6671408250355597,9.939544807965852,6.258890469416791,5.4409672830725455,2.7027027027026946,2.3648648648648702,0.6756756756756701,2.0270270270270174,2.702702702702709,0.3378378378378386
4886,SPD,2500,19,0.0,1.0,4.288169748696064,1.0,1.0,0.9009009009009018,4.160739687055475,5.600995732574688,4.071834992887624,2.7916073968705533,6.721194879089616,2.3826458036984306,0.3378378378378315,0.3378378378378386,0.3378378378378244,2.702702702702709,0.3378378378378386,1.3513513513513686
3260,Die Grünen,2500,19,0.0,0.0,3.6213845424371733,1.0,1.0,1.6891891891891906,2.2048364153627347,0.3911806543385552,3.982930298719765,4.445234708392597,7.432432432432435,3.271692745376953,1.013513513513523,1.3513513513513615,2.0270270270270245,1.689189189189186,3.0405405405405332,1.0135135135135158
3339,CDU,2500,19,0.0,0.0,3.105737316263633,0.0,0.0,2.1396396396396375,3.6450924608819264,2.6493598862019923,2.2226173541963092,0.26671408250354744,5.26315789473685,4.587482219061172,1.0135135135135087,2.3648648648648702,3.7162162162162176,2.364864864864856,2.7027027027026946,0.6756756756756772
2972,DIE LINKE,2500,19,0.0,0.0,8.09032716927454,0.0,0.0,3.772522522522525,3.200568990042669,9.58392603129446,7.876955903271693,2.0625889046941666,16.67852062588905,9.139402560455203,2.3648648648648702,3.7162162162162247,3.0405405405405403,4.391891891891888,5.067567567567565,4.054054054054063
989,FDP,2500,19,1.0,1.0,3.7547415836889524,1.0,1.0,1.351351351351352,6.13442389758179,6.61450924608819,2.2048364153627347,2.809388335704128,2.5604551920341407,2.204836415362731,2.0270270270270245,1.0135135135135158,1.689189189189186,1.689189189189193,1.0135135135135158,0.6756756756756772
2141,SPD,2500,19,0.0,1.0,3.6717638691322896,0.0,1.0,1.4639639639639614,3.4672830725462234,0.6223328591749677,0.3022759601707037,4.19630156472261,5.636557610241823,7.805832147937409,3.378378378378372,3.0405405405405403,2.0270270270270174,0.0,0.0,0.3378378378378386
2948,SPD,2500,19,1.0,1.0,2.9397818871503127,1.0,1.0,3.1531531531531534,2.1337126600284577,1.831436699857747,4.978662873399728,5.1564722617354235,3.200568990042683,0.3378378378378386,2.702702702702709,6.756756756756751,0.6756756756756772,0.6756756756756701,3.7162162162162247,4.391891891891888
2322,Die Grünen,2500,19,0.0,0.0,4.566737790422003,1.0,0.0,1.632882882882883,2.1337126600284577,3.4672830725462234,5.600995732574688,1.1024182076813602,8.55263157894737,6.54338549075392,3.7162162162162176,2.7027027027027017,0.3378378378378386,1.0135135135135087,0.3378378378378386,1.689189189189193
2073,CDU,2500,19,1.0,0.0,1.6595542911332426,1.0,0.0,2.0833333333333344,1.9914651493598896,3.876244665718353,1.2091038406827934,1.9914651493598896,0.1955903271692847,0.6934566145092447,0.3378378378378315,0.3378378378378457,0.3378378378378386,1.3513513513513544,5.743243243243242,4.391891891891895
1802,Die Grünen,2500,19,1.0,1.0,7.2072072072072055,1.0,1.0,1.2387387387387403,1.3869132290184822,6.436699857752494,9.726173541963014,3.7517780938833525,11.34423897581793,10.597439544807962,2.702702702702709,0.6756756756756843,1.0135135135135158,3.0405405405405332,0.0,0.0
2079,Die Grünen,2500,19,1.0,0.0,6.196657183499286,1.0,0.0,1.745495495495497,1.4935988620199083,2.3470839260312957,7.183499288762434,2.86273115220483,14.580369843527748,8.712660028449498,1.3513513513513473,0.6756756756756772,2.3648648648648702,1.3513513513513473,2.3648648648648702,2.3648648648648702
