person_id,true_best_party,n_train,n_items_asked_50,obs_top1,obs_top3,obs_mae_mean,pred_top1,pred_top3,pred_mae_mean,obs_mae_CDU,obs_mae_DIE LINKE,obs_mae_Die Grünen,obs_mae_FDP,obs_mae_SPD,obs_mae_bunt.saar,pred_mae_CDU,pred_mae_DIE LINKE,pred_mae_Die Grünen,pred_mae_FDP,pred_mae_SPD,pred_mae_bunt.saar
118,CDU,1250,19,1.0,0.0,3.9029160739687057,1.0,0.0,2.364864864864863,1.1024182076813673,1.3513513513513473,1.0668563300142253,14.135846372688476,2.3826458036984377,3.378378378378379,0.675675675675663,4.054054054054056,1.3513513513513544,2.7027027027027017,1.0135135135135158,4.391891891891888
1588,FDP,1250,19,1.0,1.0,3.760668563300141,1.0,0.0,2.308558558558559,3.7873399715504945,1.5647226173541924,3.3605974395448044,8.570412517780944,0.16002844950212847,5.1209103840682815,3.7162162162162176,4.054054054054049,0.3378378378378386,1.3513513513513544,2.7027027027027017,1.689189189189193
919,SPD,1250,19,1.0,0.0,3.8525367472735907,0.0,0.0,1.351351351351352,7.361308677098151,1.5647226173541924,3.8940256045519206,0.46230440967283215,3.9651493598862118,5.867709815078236,0.3378378378378386,1.689189189189193,3.378378378378379,1.013513513513523,0.6756756756756701,1.0135135135135087
2723,CDU,1250,19,1.0,1.0,3.399122807017548,1.0,0.0,3.378378378378384,3.9651493598862118,2.0981507823613086,8.285917496443822,0.9068278805120897,1.5647226173541924,3.5739687055476637,4.7297297297297405,2.702702702702709,1.689189189189193,6.756756756756765,1.689189189189186,2.702702702702709
2630,CDU,1250,19,1.0,1.0,1.2920815552394487,1.0,1.0,2.8716216216216224,1.262446657183503,2.5604551920341407,2.2403982930298625,1.4402560455191917,0.053342816500716594,0.1955903271692776,3.0405405405405403,4.391891891891888,1.0135135135135087,5.067567567567579,2.0270270270270316,1.689189189189186
1106,FDP,1250,19,1.0,0.0,4.673423423423427,1.0,1.0,1.4639639639639601,5.636557610241823,3.165007112375534,7.663584637268848,6.436699857752494,2.3293029871977353,2.809388335704128,0.3378378378378386,1.3513513513513473,1.3513513513513473,0.0,2.0270270270270174,3.7162162162162105
4764,FDP,1250,19,1.0,0.0,3.991820768136558,1.0,1.0,0.6193693693693731,8.197012802275957,3.6450924608819335,1.795874822190612,5.761024182076817,2.0270270270270316,2.5248933143669987,0.6756756756756772,1.013513513513523,0.6756756756756772,0.6756756756756772,0.0,0.6756756756756843
3782,DIE LINKE,1250,19,1.0,1.0,3.71621621621622,0.0,0.0,5.2927927927927945,1.866998577524896,1.6002844950213486,6.863442389758184,0.053342816500716594,8.143669985775247,3.769559032716927,8.445945945945944,0.0,3.0405405405405475,13.513513513513523,1.0135135135135087,5.743243243243242
2758,Die Grünen,1250,19,0.0,0.0,6.424845898530108,1.0,0.0,1.0698198198198174,2.86273115220483,6.632290184921764,9.726173541963014,0.32005689900426404,10.9352773826458,8.07254623044097,2.7027027027027017,1.0135135135135016,0.6756756756756772,1.689189189189186,0.0,0.3378378378378386
1618,Die Grünen,1250,19,0.0,0.0,5.319464201043147,0.0,0.0,2.0270270270270268,2.3470839260312886,5.26315789473685,4.640825035561882,6.650071123755325,4.943100995732571,8.07254623044097,4.054054054054056,2.7027027027026946,1.0135135135135087,1.3513513513513615,2.0270270270270245,1.0135135135135158
4886,SPD,1250,19,0.0,0.0,7.743598862019911,0.0,0.0,7.882882882882882,3.5028449502133725,10.206258890469421,7.361308677098144,6.418918918918912,11.984352773826451,6.987908961593163,1.6891891891892001,3.7162162162162176,11.148648648648638,8.108108108108105,13.513513513513509,9.121621621621621
3260,Die Grünen,1250,19,1.0,0.0,3.3813418681839686,1.0,1.0,2.0833333333333357,5.494310099573248,1.5825035561877598,2.00924608819345,4.445234708392597,4.800853485064017,1.9559032716927405,0.3378378378378386,2.0270270270270316,3.0405405405405546,1.3513513513513473,3.7162162162162176,2.0270270270270245
3339,CDU,1250,19,0.0,0.0,3.105737316263633,0.0,1.0,1.4639639639639626,3.6450924608819264,2.6493598862019923,2.2226173541963092,0.26671408250354744,5.26315789473685,4.587482219061172,0.3378378378378315,1.689189189189186,3.0405405405405403,1.689189189189186,2.0270270270270316,0.0
2972,DIE LINKE,1250,19,0.0,0.0,7.103485064011381,0.0,0.0,3.153153153153157,2.5426742532005733,8.926031294452343,7.876955903271693,4.036273115220482,10.099573257467995,9.139402560455203,3.378378378378379,3.378378378378379,1.689189189189193,3.378378378378379,2.3648648648648702,4.7297297297297405
989,FDP,1250,19,1.0,1.0,5.126837363679467,1.0,1.0,2.3085585585585613,4.818634423897571,1.3513513513513473,4.836415362731152,11.36201991465149,4.018492176386914,4.374110953058327,1.6891891891892001,4.054054054054056,1.3513513513513473,3.7162162162162247,0.0,3.0405405405405403
2141,SPD,1250,19,0.0,1.0,2.584163110478901,0.0,1.0,1.914414414414414,0.8357041251778057,0.6223328591749677,0.35561877667140607,2.880512091038412,4.320768136557611,6.490042674253203,4.391891891891895,1.3513513513513473,2.364864864864856,1.3513513513513544,0.6756756756756843,1.3513513513513473
2948,SPD,1250,19,1.0,0.0,2.9071834992887617,1.0,1.0,3.040540540540539,0.16002844950213557,2.115931721194869,6.294452347083926,3.1827880512091085,2.0625889046941595,3.627311522048373,2.0270270270270316,6.418918918918912,1.0135135135135016,2.0270270270270174,3.0405405405405475,3.7162162162162247
2322,Die Grünen,1250,19,1.0,0.0,5.076458036984357,1.0,1.0,2.3085585585585555,6.7389758179231976,2.809388335704128,2.9694167852062563,3.5028449502133725,7.894736842105267,6.54338549075392,0.6756756756756701,2.0270270270270245,3.378378378378372,4.054054054054049,2.3648648648648702,1.3513513513513473
2073,CDU,1250,19,1.0,0.0,1.6595542911332426,1.0,0.0,2.871621621621621,1.9914651493598896,3.876244665718353,1.2091038406827934,1.9914651493598896,0.1955903271692847,0.6934566145092447,1.0135135135135158,0.6756756756756843,2.0270270270270245,2.0270270270270245,6.418918918918912,5.067567567567565
1802,Die Grünen,1250,19,1.0,1.0,7.2072072072072055,1.0,1.0,1.970720720720718,1.3869132290184822,6.436699857752494,9.726173541963014,3.7517780938833525,11.34423897581793,10.597439544807962,3.0405405405405475,0.3378378378378386,1.0135135135135158,4.391891891891888,2.0270270270270174,1.0135135135135016
2079,Die Grünen,1250,19,1.0,0.0,4.771218587008061,1.0,0.0,1.745495495495497,4.12517780938834,1.689189189189193,4.551920341394023,0.8890469416785152,11.290896159317214,6.081081081081081,1.3513513513513473,0.6756756756756772,2.3648648648648702,1.3513513513513473,2.3648648648648702,2.3648648648648702
166,FDP,1250,19,1.0,1.0,2.607871028923659,1.0,1.0,3.772522522522524,0.12446657183499354,2.00924608819345,2.115931721194876,7.752489331436699,1.1379800853485094,2.507112375533424,6.081081081081074,1.3513513513513544,5.743243243243249,0.6756756756756772,2.702702702702709,6.081081081081081
703,DIE LINKE,1250,19,1.0,0.0,2.788643907064961,0.0,1.0,1.5765765765765778,0.7112375533428192,0.053342816500716594,4.854196301564727,1.2268847795163538,6.916785206258886,2.9694167852062634,3.378378378378379,2.0270270270270316,0.0,0.6756756756756843,2.0270270270270245,1.3513513513513473
3381,Die Grünen,1250,19,1.0,0.0,6.824917022285444,1.0,1.0,1.3513513513513533,2.1337126600284577,8.872688477951627,8.179231863442382,2.080369843527734,12.28662873399717,7.396870554765293,2.3648648648648702,0.0,2.3648648648648702,1.3513513513513473,2.0270270270270316,0.0
3041,SPD,1250,19,0.0,0.0,5.248340445708865,1.0,0.0,5.123873873873872,11.646514935988613,0.10668563300142608,0.2489331436699871,9.992887624466569,3.4317211948790884,6.063300142247506,0.6756756756756701,4.054054054054049,8.783783783783782,2.364864864864856,5.743243243243249,9.121621621621621
1336,bunt.saar,1250,19,0.0,0.0,5.926979611190137,0.0,0.0,4.335585585585584,2.3648648648648702,3.805120910384062,11.36201991465149,0.8001422475106708,10.472972972972968,6.756756756756758,5.067567567567565,1.3513513513513473,3.7162162162162176,4.391891891891895,4.391891891891881,7.0945945945945965
4555,bunt.saar,1250,19,1.0,0.0,7.376126126126127,1.0,1.0,0.8445945945945942,0.08890469416784441,5.903271692745371,7.290184921763881,5.636557610241816,16.340682788051204,8.997155049786642,0.6756756756756843,0.6756756756756772,0.0,2.7027027027027017,0.0,1.0135135135135016
4307,FDP,1250,19,0.0,1.0,4.089615931721194,1.0,1.0,1.7454954954954978,1.7069701280227676,2.8449502133712627,4.107396870554766,9.40611664295875,1.0312944523470762,5.440967283072538,1.3513513513513615,0.3378378378378386,3.3783783783783754,0.0,3.378378378378379,2.0270270270270316
378,CDU,1250,19,1.0,1.0,3.5561877667140833,1.0,1.0,2.195945945945945,2.115931721194869,3.02275960170698,7.663584637268848,3.6095305832147915,3.591749644381224,1.333570412517787,0.0,2.7027027027026946,2.702702702702709,2.0270270270270316,3.7162162162162176,2.0270270270270174
1251,CDU,1250,19,1.0,0.0,2.702702702702703,1.0,1.0,1.8018018018017976,2.258179231863444,2.8449502133712556,2.560455192034155,0.16002844950213557,4.534139402560456,3.8584637268847715,2.7027027027026946,2.0270270270270245,0.675675675675663,3.0405405405405475,2.0270270270270174,0.3378378378378386
4206,FDP,1250,19,0.0,0.0,2.575272641062115,0.0,0.0,0.7882882882882866,0.03556187766713492,3.0761024182076824,4.17852062588905,1.0490753911806578,3.5384068278805074,3.5739687055476566,2.0270270270270245,1.0135135135135158,0.3378378378378315,0.3378378378378244,0.6756756756756772,0.3378378378378457
259,SPD,1250,19,0.0,1.0,8.383712660028452,0.0,0.0,4.8986486486486465,4.587482219061172,8.232574679943106,9.868421052631582,3.378378378378379,9.40611664295875,14.829302987197721,5.743243243243242,0.3378378378378386,5.4054054054054035,5.743243243243242,5.4054054054054035,6.756756756756751
2802,Die Grünen,1250,19,0.0,0.0,7.162754860123282,1.0,1.0,1.970720720720723,0.2844950213371291,10.721906116642963,7.02347083926032,3.5384068278805074,13.264580369843529,8.143669985775247,0.0,1.3513513513513473,0.0,7.094594594594589,3.0405405405405546,0.3378378378378457
142,FDP,1250,19,1.0,1.0,4.412636320531058,1.0,0.0,4.842342342342344,2.578236130867701,4.320768136557611,3.769559032716934,2.151493598862018,5.921052631578952,7.734708392603132,2.0270270270270316,8.783783783783782,3.7162162162162176,3.378378378378386,5.4054054054054035,5.743243243243242
2557,bunt.saar,1250,19,1.0,1.0,7.773233760075866,1.0,1.0,1.8018018018018,4.569701280227605,2.578236130867701,10.099573257468002,8.463726884779511,9.388335704125176,11.5398293029872,1.0135135135135087,1.689189189189193,2.7027027027026946,1.0135135135135158,2.702702702702709,1.6891891891891788
2131,bunt.saar,1250,19,1.0,1.0,5.040896159317214,0.0,0.0,1.6891891891891848,4.12517780938834,5.352062588904687,5.0853485064011394,4.925320056899011,5.636557610241823,5.1209103840682815,0.6756756756756701,1.6891891891891788,3.0405405405405475,0.6756756756756772,3.0405405405405332,1.0135135135135016
3182,FDP,1250,19,0.0,1.0,5.663229018492175,1.0,1.0,0.957207207207207,4.87197724039828,4.9075391180654435,2.3470839260312957,11.575391180654336,5.014224751066855,5.2631578947368425,1.013513513513523,1.013513513513523,1.0135135135135087,1.3513513513513402,1.0135135135135087,0.3378378378378386
